Year,Treatment,Rep,Analyte,n_expected_physical_events,ExpectedIrrigationLabels,n_observed_event_loads,ObservedIncompleteSubtotal_kg,MissingIrrigationLabels,PlotComplete,ObservedReplicateAnnualLoad_kg,n_complete_plots,ObservedAnnualLoad_kg,ObservedSampleSD_kg,ObservedSE_kg,ObservedMinimum_kg,ObservedMaximum_kg,ObservedAnnualLoadRangeLow_kg,ObservedAnnualLoadRangeHigh_kg,IntervalType,CompletenessDefinition,observed_event_fraction,ObservedAnnualLoadComplete,ObservedIntervalType
2017,MT,2,TN,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,MT,2,TP,6,1;2;3;4;5;6,6,0.0177590610399999,,True,0.0177590610399999,2.0,0.0209244141949999,0.004476485361501468,0.0031653531550000016,0.0177590610399999,0.024089767349999902,0.0177590610399999,0.024089767349999902,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2017,MT,2,TSS,6,1;2;3;4;5;6,6,42.18337311969,,True,42.18337311969,2.0,52.61224878055751,14.7486573999015,10.428875660867504,42.18337311969,63.04112444142501,42.18337311969,63.04112444142501,descriptive replicate minimum-to-maximum range,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,descriptive replicate minimum-to-maximum range
2017,ST,1,NH4,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,ST,1,NO2,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,ST,1,NO3,6,1;2;3;4;5;6,6,1.0834046295,,True,1.0834046295,1.0,1.0834046295,,,1.0834046295,1.0834046295,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,none
2017,ST,1,OP,6,1;2;3;4;5;6,6,0.00107631411,,True,0.00107631411,1.0,0.00107631411,,,0.00107631411,0.00107631411,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,none
2017,ST,1,Se,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,ST,1,TDS,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,ST,1,TKN,6,1;2;3;4;5;6,6,0.0706861649,,True,0.0706861649,1.0,0.0706861649,,,0.0706861649,0.0706861649,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,none
2017,ST,1,TN,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,ST,1,TP,6,1;2;3;4;5;6,6,0.02397566685,,True,0.02397566685,1.0,0.02397566685,,,0.02397566685,0.02397566685,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,none
2017,ST,1,TSS,6,1;2;3;4;5;6,6,113.74245988783501,,True,113.74245988783501,1.0,113.74245988783501,,,113.74245988783501,113.74245988783501,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",1.0,True,none
2017,ST,2,NH4,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,ST,2,NO2,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,ST,2,NO3,6,1;2;3;4;5;6,5,0.2432290499999998,5,False,,1.0,1.0834046295,,,1.0834046295,1.0834046295,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.8333333333333334,True,none
2017,ST,2,OP,6,1;2;3;4;5;6,5,0.0010653328300000002,5,False,,1.0,0.00107631411,,,0.00107631411,0.00107631411,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.8333333333333334,True,none
2017,ST,2,Se,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,ST,2,TDS,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,ST,2,TKN,6,1;2;3;4;5;6,5,0.0107222198,5,False,,1.0,0.0706861649,,,0.0706861649,0.0706861649,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.8333333333333334,True,none
2017,ST,2,TN,6,1;2;3;4;5;6,0,,1;2;3;4;5;6,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2017,ST,2,TP,6,1;2;3;4;5;6,5,0.0034977503099999996,5,False,,1.0,0.02397566685,,,0.02397566685,0.02397566685,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.8333333333333334,True,none
2017,ST,2,TSS,6,1;2;3;4;5;6,5,7.59517977252,5,False,,1.0,113.74245988783501,,,113.74245988783501,113.74245988783501,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.8333333333333334,True,none
2018,CT,1,NH4,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,CT,1,NO2,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,CT,1,NO3,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,CT,1,OP,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,CT,1,Se,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,CT,1,TDS,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,CT,1,TKN,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,CT,1,TN,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,CT,1,TP,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,CT,1,TSS,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,CT,2,NH4,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,CT,2,NO2,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,CT,2,NO3,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,CT,2,OP,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,CT,2,Se,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,CT,2,TDS,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,CT,2,TKN,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,CT,2,TN,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,CT,2,TP,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,CT,2,TSS,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,MT,1,NH4,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,MT,1,NO2,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,MT,1,NO3,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,MT,1,OP,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,MT,1,Se,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,MT,1,TDS,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,MT,1,TKN,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,MT,1,TN,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,MT,1,TP,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,MT,1,TSS,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,MT,2,NH4,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,MT,2,NO2,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,MT,2,NO3,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,MT,2,OP,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,MT,2,Se,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,MT,2,TDS,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,MT,2,TKN,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,MT,2,TN,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,MT,2,TP,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,MT,2,TSS,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,ST,1,NH4,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,ST,1,NO2,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,ST,1,NO3,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,ST,1,OP,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,ST,1,Se,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,ST,1,TDS,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,ST,1,TKN,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,ST,1,TN,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,ST,1,TP,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,ST,1,TSS,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,ST,2,NH4,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,ST,2,NO2,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,ST,2,NO3,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,ST,2,OP,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,ST,2,Se,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,ST,2,TDS,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,ST,2,TKN,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,ST,2,TN,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,ST,2,TP,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2018,ST,2,TSS,5,1;2;3;4;5,0,,1;2;3;4;5,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,CT,1,NH4,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,CT,1,NO2,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,CT,1,NO3,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,CT,1,OP,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,CT,1,Se,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,CT,1,TDS,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,CT,1,TKN,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,CT,1,TN,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,CT,1,TP,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,CT,1,TSS,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,CT,2,NH4,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,CT,2,NO2,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,CT,2,NO3,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,CT,2,OP,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,CT,2,Se,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,CT,2,TDS,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,CT,2,TKN,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,CT,2,TN,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,CT,2,TP,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,CT,2,TSS,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,MT,1,NH4,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,MT,1,NO2,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,MT,1,NO3,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,MT,1,OP,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,MT,1,Se,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,MT,1,TDS,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,MT,1,TKN,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,MT,1,TN,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,MT,1,TP,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,MT,1,TSS,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,MT,2,NH4,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,MT,2,NO2,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,MT,2,NO3,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,MT,2,OP,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,MT,2,Se,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,MT,2,TDS,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,MT,2,TKN,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,MT,2,TN,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,MT,2,TP,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,MT,2,TSS,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,ST,1,NH4,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,ST,1,NO2,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,ST,1,NO3,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,ST,1,OP,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,ST,1,Se,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,ST,1,TDS,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,ST,1,TKN,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,ST,1,TN,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,ST,1,TP,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,ST,1,TSS,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,ST,2,NH4,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,ST,2,NO2,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,ST,2,NO3,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,ST,2,OP,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,ST,2,Se,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,ST,2,TDS,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,ST,2,TKN,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,ST,2,TN,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,ST,2,TP,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2019,ST,2,TSS,1,1,0,,1,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,CT,1,NH4,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,CT,1,NO2,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
2020,CT,1,NO3,7,1;2;3;4;5;6;7,1,0.159808726,1;2;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.14285714285714285,False,none
2020,CT,1,OP,7,1;2;3;4;5;6;7,1,0.0,1;2;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.14285714285714285,False,none
2020,CT,1,Se,7,1;2;3;4;5;6;7,1,0.000141129784,1;2;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.14285714285714285,False,none
2020,CT,1,TDS,7,1;2;3;4;5;6;7,0,,1;2;3;4;5;6;7,False,,0.0,,,,,,,,none,"every expected physical event has observed concentration and genuine runoff volume, or confirmed zero runoff",0.0,False,none
