Year,Analyte,Treatment,Rep,ExpectedIrrigationLabels,MissingIrrigationLabels,n_expected_physical_events,n_observed_event_loads,ObservedIncompleteSubtotal_kg,PlotComplete,ObservedReplicateAnnualLoad_kg
2021,TP,ST,1,1;2;3;4;5;6,6,6,5,0.0848337074,False,
2021,TSS,ST,1,1;2;3;4;5;6,6,6,5,75.066026028725,False,
2021,NH4,ST,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,NO2,ST,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,NO3,ST,2,1;2;3;4;5;6,3;4;5;6,6,2,0.128045604,False,
2021,OP,ST,2,1;2;3;4;5;6,3;4;5;6,6,2,0.00787187075,False,
2021,Se,ST,2,1;2;3;4;5;6,3;4;5;6,6,2,0.000132031443,False,
2021,TDS,ST,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,TKN,ST,2,1;2;3;4;5;6,3;4;5;6,6,2,0.0741692355,False,
2021,TN,ST,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,TP,ST,2,1;2;3;4;5;6,3;4;5;6,6,2,0.029937319,False,
2021,TSS,ST,2,1;2;3;4;5;6,3;4;5;6,6,2,27.68190368721,False,
2022,NH4,CT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,NO2,CT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,NO3,CT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,OP,CT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,Se,CT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TDS,CT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TKN,CT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TN,CT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TP,CT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TSS,CT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,NH4,CT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,NO2,CT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,NO3,CT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,OP,CT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,Se,CT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TDS,CT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TKN,CT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TN,CT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TP,CT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TSS,CT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,NH4,MT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,NO2,MT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,NO3,MT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,OP,MT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,Se,MT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TDS,MT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TKN,MT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TN,MT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TP,MT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TSS,MT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,NH4,MT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,NO2,MT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,NO3,MT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,OP,MT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,Se,MT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TDS,MT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TKN,MT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TN,MT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TP,MT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TSS,MT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,NH4,ST,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,NO2,ST,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,NO3,ST,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,OP,ST,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,Se,ST,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TDS,ST,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TKN,ST,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TN,ST,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TP,ST,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TSS,ST,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,NH4,ST,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,NO2,ST,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,NO3,ST,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,OP,ST,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,Se,ST,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TDS,ST,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TKN,ST,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TN,ST,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TP,ST,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2022,TSS,ST,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,,False,
2023,NH4,CT,1,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,,False,
2023,NO2,CT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0.0,False,
2023,NO3,CT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,1.4229730482,False,
2023,OP,CT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0.0264783616049999,False,
2023,Se,CT,1,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,,False,
2023,TDS,CT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,237.06040265000001,False,
2023,TKN,CT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0.4696364796499999,False,
2023,TN,CT,1,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,,False,
2023,TP,CT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0.181722844845,False,
2023,TSS,CT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,204.22358709314,False,
2023,NH4,CT,2,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,,False,
2023,NO2,CT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0.0,False,
2023,NO3,CT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,1.33325405595,False,
2023,OP,CT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0.0181778072399999,False,
2023,Se,CT,2,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,,False,
2023,TDS,CT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,214.5998413,False,
2023,TKN,CT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0.4383950593999999,False,
2023,TN,CT,2,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,,False,
2023,TP,CT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0.2022314181649997,False,
2023,TSS,CT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,336.74063451146503,False,
2023,NH4,MT,1,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,,False,
2023,NO2,MT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0.0,False,
2023,NO3,MT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,1.65083535,False,
2023,OP,MT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0.0229978579999999,False,
2023,Se,MT,1,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,,False,
2023,TDS,MT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,265.3376502,False,
2023,TKN,MT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0.5778465977999999,False,
2023,TN,MT,1,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,,False,
2023,TP,MT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0.1504698784,False,
2023,TSS,MT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,235.46370002614998,False,
2023,NH4,MT,2,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,,False,
2023,NO2,MT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0.0,False,
2023,NO3,MT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,1.66864272905,False,
2023,OP,MT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0.0204346566449998,False,
2023,Se,MT,2,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,,False,
2023,TDS,MT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,250.55987298,False,
2023,TKN,MT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0.453427174,False,
2023,TN,MT,2,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,,False,
2023,TP,MT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0.1865715027949999,False,
2023,TSS,MT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,183.92196687770002,False,
2023,NH4,ST,1,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,,False,
2023,NO2,ST,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0.0,False,
2023,NO3,ST,1,1;2;3;4;5;S1;S2,S1;S2,7,5,1.5343567036999997,False,
2023,OP,ST,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0.0172356017499999,False,
2023,Se,ST,1,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,,False,
2023,TDS,ST,1,1;2;3;4;5;S1;S2,S1;S2,7,5,247.26541462,False,
2023,TKN,ST,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0.41981244699999987,False,
2023,TN,ST,1,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,,False,
2023,TP,ST,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0.1454545425399998,False,
2023,TSS,ST,1,1;2;3;4;5;S1;S2,S1;S2,7,5,239.10821842723502,False,
2023,NH4,ST,2,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,,False,
2023,NO2,ST,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0.0,False,
2023,NO3,ST,2,1;2;3;4;5;S1;S2,S1;S2,7,5,1.17872770145,False,
2023,OP,ST,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0.0261930882749999,False,
2023,Se,ST,2,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,,False,
2023,TDS,ST,2,1;2;3;4;5;S1;S2,S1;S2,7,5,182.82793455,False,
2023,TKN,ST,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0.3881451840999999,False,
2023,TN,ST,2,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,,False,
2023,TP,ST,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0.0922082925099999,False,
2023,TSS,ST,2,1;2;3;4;5;S1;S2,S1;S2,7,5,275.088053242425,False,
2024,NH4,CT,1,1;2;3;4,1;2;3;4,4,0,,False,
2024,NO2,CT,1,1;2;3;4,4,4,3,0.0,False,
2024,NO3,CT,1,1;2;3;4,4,4,3,1.0506530161999998,False,
2024,OP,CT,1,1;2;3;4,4,4,3,0.056364749549999996,False,
2024,Se,CT,1,1;2;3;4,1;2;3;4,4,0,,False,
2024,TDS,CT,1,1;2;3;4,4,4,3,139.23463438,False,
2024,TKN,CT,1,1;2;3;4,4,4,3,0.13992359,False,
2024,TN,CT,1,1;2;3;4,1;2;3;4,4,0,,False,
2024,TP,CT,1,1;2;3;4,4,4,3,0.04953693631,False,
2024,TSS,CT,1,1;2;3;4,4,4,3,61.37497577539,False,
2024,NH4,CT,2,1;2;3;4,1;2;3;4,4,0,,False,
2024,NO2,CT,2,1;2;3;4,2;3,4,2,0.003142124645,False,
2024,NO3,CT,2,1;2;3;4,2;3,4,2,0.42528275327,False,
2024,OP,CT,2,1;2;3;4,2;3,4,2,0.052571255939999895,False,
2024,Se,CT,2,1;2;3;4,1;2;3;4,4,0,,False,
2024,TDS,CT,2,1;2;3;4,2;3,4,2,93.033913365,False,
2024,TKN,CT,2,1;2;3;4,2;3,4,2,0.0912832124749999,False,
2024,TN,CT,2,1;2;3;4,1;2;3;4,4,0,,False,
2024,TP,CT,2,1;2;3;4,2;3,4,2,0.0674918224949999,False,
2024,TSS,CT,2,1;2;3;4,2;3,4,2,148.4281151875,False,
2024,NH4,MT,1,1;2;3;4,1;2;3;4,4,0,,False,
2024,NO2,MT,1,1;2;3;4,1;2,4,2,0.0,False,
2024,NO3,MT,1,1;2;3;4,1;2,4,2,0.7218438618899999,False,
2024,OP,MT,1,1;2;3;4,1;2,4,2,0.06122651825,False,
2024,Se,MT,1,1;2;3;4,1;2;3;4,4,0,,False,
2024,TDS,MT,1,1;2;3;4,1;2,4,2,170.97218718,False,
2024,TKN,MT,1,1;2;3;4,1;2,4,2,0.2682012881,False,
2024,TN,MT,1,1;2;3;4,1;2;3;4,4,0,,False,
2024,TP,MT,1,1;2;3;4,1;2,4,2,0.0989026063,False,
2024,TSS,MT,1,1;2;3;4,1;2,4,2,105.39822349962998,False,
2024,NH4,MT,2,1;2;3;4,1;2;3;4,4,0,,False,
2024,NO2,MT,2,1;2;3;4,,4,4,0.0,True,0.0
2024,NO3,MT,2,1;2;3;4,,4,4,1.3455031576999998,True,1.3455031576999998
2024,OP,MT,2,1;2;3;4,,4,4,0.0862387104124998,True,0.0862387104124998
2024,Se,MT,2,1;2;3;4,1;2;3;4,4,0,,False,
2024,TDS,MT,2,1;2;3;4,,4,4,214.16705537500002,True,214.16705537500002
2024,TKN,MT,2,1;2;3;4,,4,4,0.2383603858999999,True,0.2383603858999999
2024,TN,MT,2,1;2;3;4,1;2;3;4,4,0,,False,
2024,TP,MT,2,1;2;3;4,,4,4,0.13205756455249978,True,0.13205756455249978
2024,TSS,MT,2,1;2;3;4,,4,4,203.83983727289998,True,203.83983727289998
2024,NH4,ST,1,1;2;3;4,1;2;3;4,4,0,,False,
2024,NO2,ST,1,1;2;3;4,2,4,3,0.007150305,False,
2024,NO3,ST,1,1;2;3;4,2,4,3,0.9453479598250001,False,
2024,OP,ST,1,1;2;3;4,2,4,3,0.064984065855,False,
2024,Se,ST,1,1;2;3;4,1;2;3;4,4,0,,False,
2024,TDS,ST,1,1;2;3;4,2,4,3,175.6443883,False,
2024,TKN,ST,1,1;2;3;4,2,4,3,0.27299890175,False,
2024,TN,ST,1,1;2;3;4,1;2;3;4,4,0,,False,
2024,TP,ST,1,1;2;3;4,2,4,3,0.170420977115,False,
2024,TSS,ST,1,1;2;3;4,2,4,3,239.84388459117002,False,
2024,NH4,ST,2,1;2;3;4,1;2;3;4,4,0,,False,
2024,NO2,ST,2,1;2;3;4,,4,4,0.0,True,0.0
2024,NO3,ST,2,1;2;3;4,,4,4,1.4598142215999999,True,1.4598142215999999
2024,OP,ST,2,1;2;3;4,,4,4,0.0747201358699999,True,0.0747201358699999
2024,Se,ST,2,1;2;3;4,1;2;3;4,4,0,,False,
2024,TDS,ST,2,1;2;3;4,,4,4,235.59521230000001,True,235.59521230000001
2024,TKN,ST,2,1;2;3;4,,4,4,0.29232553624999996,True,0.29232553624999996
2024,TN,ST,2,1;2;3;4,1;2;3;4,4,0,,False,
2024,TP,ST,2,1;2;3;4,,4,4,0.1717404746099999,True,0.1717404746099999
2024,TSS,ST,2,1;2;3;4,,4,4,311.071636847485,True,311.071636847485
2025,NH4,CT,1,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,,False,
2025,NO2,CT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.2283324574574999,False,
2025,NO3,CT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.0383460645724998,False,
2025,OP,CT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.0493338576899998,False,
2025,Se,CT,1,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,,False,
2025,TDS,CT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,186.67499067,False,
2025,TKN,CT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.177889003,False,
2025,TN,CT,1,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,,False,
2025,TP,CT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.5757410787674999,False,
2025,TSS,CT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,384.5470618533,False,
2025,NH4,CT,2,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,,False,
2025,NO2,CT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.2208773720274999,False,
2025,NO3,CT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.0345118017175,False,
2025,OP,CT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.055857938397499696,False,
2025,Se,CT,2,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,,False,
2025,TDS,CT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,176.86729882249998,False,
2025,TKN,CT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.1797031244999999,False,
2025,TN,CT,2,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,,False,
2025,TP,CT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.3908923514499998,False,
2025,TSS,CT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,325.87543931502,False,
2025,NH4,MT,1,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,,False,
2025,NO2,MT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.2622983281125,False,
2025,NO3,MT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.0618468304749998,False,
2025,OP,MT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.0632183885074999,False,
2025,Se,MT,1,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,,False,
2025,TDS,MT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,205.223033065,False,
2025,TKN,MT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.1941777824999999,False,
2025,TN,MT,1,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,,False,
2025,TP,MT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.5108460598374998,False,
2025,TSS,MT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,280.03348946401496,False,
2025,NH4,MT,2,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,,False,
2025,NO2,MT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.3021816352549997,False,
2025,NO3,MT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.07432117785499989,False,
2025,OP,MT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.0835349603799996,False,
2025,Se,MT,2,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,,False,
2025,TDS,MT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,229.16583176,False,
2025,TKN,MT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.1914893999999999,False,
2025,TN,MT,2,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,,False,
2025,TP,MT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,1.8958699220575,False,
2025,TSS,MT,2,1;2;3;4;5;6;7;S1,7,8,7,1483.3911126932692,False,
2025,NH4,ST,1,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,,False,
2025,NO2,ST,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.2628573160574999,False,
2025,NO3,ST,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.0491124941974999,False,
2025,OP,ST,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.057131961110000004,False,
2025,Se,ST,1,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,,False,
2025,TDS,ST,1,1;2;3;4;5;6;7;S1,7;S1,8,6,214.47594555,False,
2025,TKN,ST,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.1969350434999998,False,
2025,TN,ST,1,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,,False,
2025,TP,ST,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.6242715486374999,False,
2025,TSS,ST,1,1;2;3;4;5;6;7;S1,7;S1,8,6,405.0562850698125,False,
2025,NH4,ST,2,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,,False,
2025,NO2,ST,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.2916578968349998,False,
2025,NO3,ST,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.0584621762649999,False,
2025,OP,ST,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.0742803508949999,False,
2025,Se,ST,2,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,,False,
2025,TDS,ST,2,1;2;3;4;5;6;7;S1,7;S1,8,6,231.510875605,False,
2025,TKN,ST,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.19695827049999998,False,
2025,TN,ST,2,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,,False,
2025,TP,ST,2,1;2;3;4;5;6;7;S1,7;S1,8,6,1.0379374239874999,False,
2025,TSS,ST,2,1;2;3;4;5;6;7;S1,7,8,7,728.8940982512175,False,
