PhysicalEventID,Year,Treatment,Analyte,Concentration_mg_L,Volume_L,Load_kg,n_concentration_prediction_rows,n_concentration_observation_ids,n_distinct_concentration_SampleMethod,concentration_SampleMethod_values,n_volume_prediction_rows,n_distinct_volume_MeasureMethod,volume_MeasureMethod_values,central_estimate_type,concentration_resolution,volume_resolution
PE_76fe027c77537baf728d,2017,CT,TKN,3.443877748433568,26399.92333894906,0.09091810854735868,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_76fe027c77537baf728d,2017,CT,TP,1.354301395091658,26399.92333894906,0.035753453008251536,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_76fe027c77537baf728d,2017,CT,TSS,1001.1467229378263,26399.92333894906,26.43019673659869,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_795d6eb7872134d0ac80,2017,MT,NO3,9.892616296012163,11898.570491797947,0.11770799234640983,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_795d6eb7872134d0ac80,2017,MT,OP,0.509635515104554,11898.570491797947,0.006063934101595293,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_795d6eb7872134d0ac80,2017,MT,TKN,1.4161629433465794,11898.570491797947,0.016850314609281335,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_795d6eb7872134d0ac80,2017,MT,TP,0.6778622654833129,11898.570491797947,0.008065591949583052,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_795d6eb7872134d0ac80,2017,MT,TSS,202.20072137401877,11898.570491797947,2.405899536761158,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_7f2152ce6807c9259c90,2017,MT,NO3,10.621848058049887,10654.424760511287,0.11316968095207544,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_7f2152ce6807c9259c90,2017,MT,OP,0.2646121437028424,10654.424760511287,0.002819290175799535,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_7f2152ce6807c9259c90,2017,MT,TKN,1.201973317709962,10654.424760511287,0.01280633427768292,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_7f2152ce6807c9259c90,2017,MT,TP,0.3632097321513534,10654.424760511287,0.0038697907634920523,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_7f2152ce6807c9259c90,2017,MT,TSS,160.26140585592464,10654.424760511287,1.7074930907057122,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_86ff7c1c8c06bcc05001,2017,MT,NO3,10.771878760774163,11091.990918129412,0.11948158138569812,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_86ff7c1c8c06bcc05001,2017,MT,OP,0.47272337365700606,11091.990918129412,0.005243443367391008,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_86ff7c1c8c06bcc05001,2017,MT,TKN,2.5456514672508654,11091.990918129412,0.028236342955469413,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_86ff7c1c8c06bcc05001,2017,MT,TP,0.9374107505067185,11091.990918129412,0.010397751531177397,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_86ff7c1c8c06bcc05001,2017,MT,TSS,349.2235476538493,11091.990918129412,3.8735844189734303,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_87d731294ceccf0fdb50,2017,MT,NO3,12.887721532705449,12360.02392425021,0.15929254647331395,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_87d731294ceccf0fdb50,2017,MT,OP,0.4366794308881683,12360.02392425021,0.005397368213005727,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_87d731294ceccf0fdb50,2017,MT,TKN,2.2623444034278086,12360.02392425021,0.027962630951261284,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_87d731294ceccf0fdb50,2017,MT,TP,0.8153936828877462,12360.02392425021,0.010078285428175031,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_87d731294ceccf0fdb50,2017,MT,TSS,323.05108939431926,12360.02392425021,3.9929191936688797,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_8c729dba8845a4b8f5c3,2017,MT,NO3,13.67679429776275,9833.08754884875,0.1344851157174965,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_8c729dba8845a4b8f5c3,2017,MT,OP,0.3950207555159917,9833.08754884875,0.0038842736726011243,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_8c729dba8845a4b8f5c3,2017,MT,TKN,2.837788246815218,9833.08754884875,0.027904220276028045,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_8c729dba8845a4b8f5c3,2017,MT,TP,0.9447027362825076,9833.08754884875,0.009289344713502871,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_8c729dba8845a4b8f5c3,2017,MT,TSS,501.14790013957077,9833.08754884875,4.92783117699411,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_8f8dfa0989b3b32bdf32,2017,CT,NO3,10.33301985938764,25707.947707552703,0.265640734206241,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_8f8dfa0989b3b32bdf32,2017,CT,OP,0.23370759000442254,25707.947707552703,0.006008142502691861,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_8f8dfa0989b3b32bdf32,2017,CT,TKN,3.4505866553165547,25707.947707552703,0.08870750129525717,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_8f8dfa0989b3b32bdf32,2017,CT,TP,0.8478570682144374,25707.947707552703,0.0217966651731357,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_8f8dfa0989b3b32bdf32,2017,CT,TSS,999.0584953071492,25707.947707552703,25.683743554142477,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_9a2f9c6f57f96425d9f8,2017,ST,NO3,13.730058912880015,11146.257115297409,0.15303876685114146,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_9a2f9c6f57f96425d9f8,2017,ST,OP,0.4342568742051901,11146.257115297409,0.004840338773976412,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_9a2f9c6f57f96425d9f8,2017,ST,TKN,2.51928149717068,11146.257115297409,0.0280805593132758,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_9a2f9c6f57f96425d9f8,2017,ST,TP,0.9287341614534572,11146.257115297409,0.01035190975532037,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_9a2f9c6f57f96425d9f8,2017,ST,TSS,444.55781694190154,11146.257115297409,4.9551557302497535,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_ab94cbdf0f0ae0ed0021,2017,CT,NO3,10.028987121065182,23098.063825513247,0.23165018462761391,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_ab94cbdf0f0ae0ed0021,2017,CT,OP,0.43229497460571237,23098.063825513247,0.009985176914891371,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_ab94cbdf0f0ae0ed0021,2017,CT,TKN,3.888585593963247,23098.063825513247,0.08981879824033442,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_ab94cbdf0f0ae0ed0021,2017,CT,TP,1.4136329971167079,23098.063825513247,0.0326521851932533,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_ab94cbdf0f0ae0ed0021,2017,CT,TSS,942.8713438577533,23098.063825513247,21.778502479673833,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_aebdb39ecf09b7246cce,2017,ST,NO3,11.265622170787871,11621.872291263764,0.1309276221505263,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_aebdb39ecf09b7246cce,2017,ST,OP,0.4312269216544352,11621.872291263764,0.005011664212022651,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_aebdb39ecf09b7246cce,2017,ST,TKN,2.0070905407776474,11621.872291263764,0.023326149941921344,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_aebdb39ecf09b7246cce,2017,ST,TP,0.7367493813445167,11621.872291263764,0.00856240722065356,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_aebdb39ecf09b7246cce,2017,ST,TSS,269.49827428782794,11621.872291263764,3.1320745264891094,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_b1afcc1865b3673c3f96,2017,ST,NO3,9.731791775961957,13553.716358962938,0.13190194539587657,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_b1afcc1865b3673c3f96,2017,ST,OP,0.45931257554155147,13553.716358962938,0.006225392368994926,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_b1afcc1865b3673c3f96,2017,ST,TKN,1.3080601367643672,13553.716358962938,0.017729076074170503,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_b1afcc1865b3673c3f96,2017,ST,TP,0.6502708364379326,13553.716358962938,0.008813586473585319,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_b1afcc1865b3673c3f96,2017,ST,TSS,180.1828066277767,13553.716358962938,2.4421466537947527,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_b8308018e6102975285e,2017,CT,NO3,14.435149556361218,23135.205281214417,0.333960148251448,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_b8308018e6102975285e,2017,CT,OP,0.5478083857733661,23135.205281214417,0.012673659459637525,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_b8308018e6102975285e,2017,CT,TKN,3.456376670500233,23135.205281214417,0.0799639838012233,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_b8308018e6102975285e,2017,CT,TP,1.5287239614881654,23135.205281214417,0.03536734266734003,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_b8308018e6102975285e,2017,CT,TSS,1033.0924738642518,23135.205281214417,23.900806457327104,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_bb12989edd121747925a,2017,ST,NO3,10.621842043807089,14252.836410178012,0.15139137702513328,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_bb12989edd121747925a,2017,ST,OP,0.3700407606221175,14252.836410178012,0.005274130426244882,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_bb12989edd121747925a,2017,ST,TKN,2.1939241762704906,14252.836410178012,0.03126964238071785,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_bb12989edd121747925a,2017,ST,TP,0.7632327767005642,14252.836410178012,0.010878231909199065,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_bb12989edd121747925a,2017,ST,TSS,317.6660135908516,14252.836410178012,4.527641724783793,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_bf786c4279f3d76bf849,2017,CT,NO3,12.587125202792839,25860.979023163374,0.3255153808313566,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_bf786c4279f3d76bf849,2017,CT,OP,0.43745265036997144,25860.979023163374,0.011312953814845053,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_bf786c4279f3d76bf849,2017,CT,TKN,2.9588915845669446,25860.979023163374,0.07651983320030038,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_bf786c4279f3d76bf849,2017,CT,TP,1.204886058512646,25860.979023163374,0.031159533084497537,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_bf786c4279f3d76bf849,2017,CT,TSS,800.4036900683134,25860.979023163374,20.69922303891921,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_c47c9d70dd976023c209,2017,ST,NO3,12.095651539502143,13054.6936510622,0.15790502535819934,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_c47c9d70dd976023c209,2017,ST,OP,0.26537538769452257,13054.6936510622,0.0034643943888838535,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_c47c9d70dd976023c209,2017,ST,TKN,2.2948410566591666,13054.6936510622,0.029958446972565292,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_c47c9d70dd976023c209,2017,ST,TP,0.5546319187777284,13054.6936510622,0.007240549788744057,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_c47c9d70dd976023c209,2017,ST,TSS,226.9479614894134,13054.6936510622,2.9627361119773536,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_cf5c7319fab8799a5e3a,2017,MT,NO3,13.371222277946389,11042.29808432694,0.14764902214487713,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_cf5c7319fab8799a5e3a,2017,MT,OP,0.45675316776316166,11042.29808432694,0.005043604629401422,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_cf5c7319fab8799a5e3a,2017,MT,TKN,2.3355068870915687,11042.29808432694,0.025789363225263606,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_cf5c7319fab8799a5e3a,2017,MT,TP,0.8995849338070435,11042.29808432694,0.009933484991266894,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_cf5c7319fab8799a5e3a,2017,MT,TSS,336.111962816655,11042.29808432694,3.7114484831297174,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d4d71f206844e30a9059,2017,ST,NO3,13.588970651410603,10913.401081462458,0.14830188700306607,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d4d71f206844e30a9059,2017,ST,OP,0.42876003495047954,10913.401081462458,0.004679230229116445,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d4d71f206844e30a9059,2017,ST,TKN,2.0629711493552207,10913.401081462458,0.022514031572399115,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d4d71f206844e30a9059,2017,ST,TP,0.6965301657730656,10913.401081462458,0.0076015130644189995,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d4d71f206844e30a9059,2017,ST,TSS,293.662252739406,10913.401081462458,3.204853946630935,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d516501714d9e8610d67,2017,CT,NO3,7.763636879088396,28814.67900956256,0.22370670461773418,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d516501714d9e8610d67,2017,CT,OP,0.38639547251883466,28814.67900956256,0.011133861511378471,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d516501714d9e8610d67,2017,CT,TKN,2.2441507942988763,28814.67900956256,0.06466448478677697,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d516501714d9e8610d67,2017,CT,TP,1.0122303176749197,28814.67900956256,0.029167091687550346,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d516501714d9e8610d67,2017,CT,TSS,927.7710777029663,28814.67900956256,26.7334257983669,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_db54cb6fb006ac7c0ab3,2017,MT,NO3,11.514486434682727,10695.304822920229,0.12315094229831171,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_db54cb6fb006ac7c0ab3,2017,MT,OP,0.3191464837042206,10695.304822920229,0.0034133689263797827,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_db54cb6fb006ac7c0ab3,2017,MT,TKN,2.2840315036781385,10695.304822920229,0.024428413156990538,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_db54cb6fb006ac7c0ab3,2017,MT,TP,0.5231428092512944,10695.304822920229,0.005595171810861407,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_db54cb6fb006ac7c0ab3,2017,MT,TSS,214.42435364318297,10695.304822920229,2.2933338236714875,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e085909c1123d133b476,2017,CT,NO3,11.197753838457565,22834.740913127727,0.25569780771016,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e085909c1123d133b476,2017,CT,OP,0.2689743544693203,22834.740913127727,0.006141959696582708,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e085909c1123d133b476,2017,CT,TKN,3.18786791152357,22834.740913127727,0.07279413782491431,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e085909c1123d133b476,2017,CT,TP,1.1042378271833915,22834.740913127727,0.025214984690207852,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e085909c1123d133b476,2017,CT,TSS,1072.619450080011,22834.740913127727,24.49298724095859,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e18f3fec614c53582f69,2017,CT,NO3,10.922043112067808,21448.11818596776,0.23425727149986544,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e18f3fec614c53582f69,2017,CT,OP,0.24291621761962068,21448.11818596776,0.0052100957447938885,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e18f3fec614c53582f69,2017,CT,TKN,2.517638671386239,21448.11818596776,0.0539986117734549,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e18f3fec614c53582f69,2017,CT,TP,0.8621127084238729,21448.11818596776,0.01849069525989999,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e18f3fec614c53582f69,2017,CT,TSS,1064.900652868061,21448.11818596776,22.8401150590284,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e9c8b16ef5426c1dbb98,2017,ST,NO3,10.171157503074904,10854.117604332096,0.11039893971055979,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e9c8b16ef5426c1dbb98,2017,ST,OP,0.5317444842782847,10854.117604332096,0.005771617167811422,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e9c8b16ef5426c1dbb98,2017,ST,TKN,1.4073688961997604,10854.117604332096,0.015275747512031248,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e9c8b16ef5426c1dbb98,2017,ST,TP,0.694580678203728,10854.117604332096,0.007539060366920011,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e9c8b16ef5426c1dbb98,2017,ST,TSS,189.3012871259647,10854.117604332096,2.0546984331166582,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_f39912b2b55cdc634ad4,2017,MT,NO3,11.075369548983693,8904.49308596442,0.09862055157342615,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_f39912b2b55cdc634ad4,2017,MT,OP,0.3223926519680029,8904.49308596442,0.0028707431404148146,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_f39912b2b55cdc634ad4,2017,MT,TKN,1.34008939406085,8904.49308596442,0.011932816743989088,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_f39912b2b55cdc634ad4,2017,MT,TP,0.4400600929496701,8904.49308596442,0.003918512055079196,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_f39912b2b55cdc634ad4,2017,MT,TSS,198.37168879991373,8904.49308596442,1.7663993313699171,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_fa23be426e33a4a9ac15,2017,ST,NO3,12.547629324333077,10079.814018185916,0.12647776995841323,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_fa23be426e33a4a9ac15,2017,ST,OP,0.33292193152897576,10079.814018185916,0.003355791152387302,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_fa23be426e33a4a9ac15,2017,ST,TKN,2.4118704621899636,10079.814018185916,0.02431120569483094,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_fa23be426e33a4a9ac15,2017,ST,TP,0.4970291615015555,10079.814018185916,0.00500996150955057,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_fa23be426e33a4a9ac15,2017,ST,TSS,201.74537244376626,10079.814018185916,2.0335558332628136,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1564cbb6790d9bcd4b49,2020,ST,NO3,6.341678810799798,14205.06742694756,0.09008397510745575,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1564cbb6790d9bcd4b49,2020,ST,OP,0.02904944282026373,14205.06742694756,0.00041264929397710396,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1564cbb6790d9bcd4b49,2020,ST,Se,0.09680416535987338,14205.06742694756,0.0013751096961463827,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1564cbb6790d9bcd4b49,2020,ST,TKN,0.8283183500265854,14205.06742694756,0.011766318013105596,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1564cbb6790d9bcd4b49,2020,ST,TP,0.3324786623852063,14205.06742694756,0.004722881817203189,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_331342b5de338cae2ff0,2020,ST,NO3,5.802317760446558,11382.15850862186,0.06604290046679452,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_331342b5de338cae2ff0,2020,ST,OP,0.021795205220517786,11382.15850862186,0.00024807648054787614,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_331342b5de338cae2ff0,2020,ST,Se,0.04144438392011198,11382.15850862186,0.0004717265470708936,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_331342b5de338cae2ff0,2020,ST,TKN,0.5942942320149419,11382.15850862186,0.006764351149553765,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_331342b5de338cae2ff0,2020,ST,TP,0.4288602431933142,11382.15850862186,0.004881355266072421,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_331342b5de338cae2ff0,2020,ST,TSS,251.47317102953815,11382.15850862186,2.862307493323978,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_75bd6a5e4549ca26c0cc,2020,ST,NO3,6.552419323545601,11195.930123158305,0.07336042888404876,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_75bd6a5e4549ca26c0cc,2020,ST,OP,0.08329963159334398,11195.930123158305,0.0009326168546039092,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_75bd6a5e4549ca26c0cc,2020,ST,Se,0.0546442915078984,11195.930123158305,0.0006117936693519233,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_75bd6a5e4549ca26c0cc,2020,ST,TKN,0.42691098063160315,11195.930123158305,0.0047796655079604174,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_75bd6a5e4549ca26c0cc,2020,ST,TP,0.404635188404722,11195.930123158305,0.004530267294750263,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_75bd6a5e4549ca26c0cc,2020,ST,TSS,101.01036260151429,11195.930123158305,1.130904961401437,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d7b3a1a7181d09448f88,2020,CT,NO3,7.180512509969811,30374.494753241128,0.2181044395596603,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d7b3a1a7181d09448f88,2020,CT,OP,0.09327975630662863,30374.494753241128,0.002833325468519302,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d7b3a1a7181d09448f88,2020,CT,Se,0.13284095699233744,30374.494753241128,0.004034976951179285,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d7b3a1a7181d09448f88,2020,CT,TKN,1.7465945136901246,30374.494753241128,0.05305192589212043,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d7b3a1a7181d09448f88,2020,CT,TP,0.7386574357369546,30374.494753241128,0.022436346406234677,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d7b3a1a7181d09448f88,2020,CT,TSS,303.1556038635282,30374.494753241128,9.208198298968382,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_dd00bb7286a819bdedc3,2020,ST,NO3,6.909300657427511,11599.114331130677,0.08014176827365804,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_dd00bb7286a819bdedc3,2020,ST,OP,0.12395520594981657,11599.114331130677,0.001437770605750772,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_dd00bb7286a819bdedc3,2020,ST,Se,0.09609279503265991,11599.114331130677,0.0011145913159817283,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_dd00bb7286a819bdedc3,2020,ST,TKN,0.5633496681160686,11599.114331130677,0.006534357208882801,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_dd00bb7286a819bdedc3,2020,ST,TP,0.512516511192945,11599.114331130677,0.005944737609919183,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_dd00bb7286a819bdedc3,2020,ST,TSS,120.48007676134458,11599.114331130677,1.397462184978236,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e2f7e0e1e99ed3b14eb1,2020,ST,NO3,7.093293337163974,13641.41208066256,0.09676253742127187,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e2f7e0e1e99ed3b14eb1,2020,ST,OP,0.049364255698658925,13641.41208066256,0.0006733981540406014,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e2f7e0e1e99ed3b14eb1,2020,ST,Se,0.0636540420141538,13641.41208066256,0.0008683310177148798,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e2f7e0e1e99ed3b14eb1,2020,ST,TKN,0.6401305902736987,13641.41208066256,0.008732285167361287,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e2f7e0e1e99ed3b14eb1,2020,ST,TP,0.5093236692680798,13641.41208066256,0.006947894054920967,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e2f7e0e1e99ed3b14eb1,2020,ST,TSS,147.175640515869,13641.41208066256,2.0076835605124255,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_f04e8ac00b7beb58f51d,2020,ST,NO3,6.913286551516762,12937.656902919567,0.08944172947509185,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_f04e8ac00b7beb58f51d,2020,ST,OP,0.12732772294442118,12937.656902919567,0.001647322393684921,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_f04e8ac00b7beb58f51d,2020,ST,Se,0.11794803118597574,12937.656902919567,0.0015259711598590115,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_f04e8ac00b7beb58f51d,2020,ST,TKN,0.30992957495650253,12937.656902919567,0.004009762504854923,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_f04e8ac00b7beb58f51d,2020,ST,TP,0.3629995056824372,12937.656902919567,0.004696363060448775,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_f04e8ac00b7beb58f51d,2020,ST,TSS,103.70916680275099,12937.656902919567,1.3417536177816483,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_f6b8ae8a7d7975404ada,2020,ST,NO3,6.182265923288057,10972.26846112042,0.06783348140835306,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_f6b8ae8a7d7975404ada,2020,ST,OP,0.035265526287153154,10972.26846112042,0.00038694282184534366,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
