_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate
6675,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",NitrateNitrite,,,,129724.88,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
7786,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TotalN,3.1,2.725,,129724.88,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
8897,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",Ammonium(NH4),,,,129724.88,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
10008,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TSP,,,,129724.88,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
11119,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",Selenium,,,,129724.88,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
12230,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",NPOC,,,,129724.88,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
13341,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TDS,,,,129724.88,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
14452,2011-07-19,2011,2,2,CT,OUT,CT2-02-OT,False,AC,False,,False,13281.57,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDS: CT2 I2 T1, CT2 I2 T2, CT2 I2 T3. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TSS,1486.32,,,129724.88,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
12,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,OrthoP,,,,101295.36,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
1123,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TotalP,,,,101295.36,False,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
2234,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,ICP,,,,101295.36,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
3345,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TKN,,,,101295.36,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
4456,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,Nitrate,,,,101295.36,False,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
5567,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,Nitrite,,,,101295.36,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
6678,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,NitrateNitrite,,,,101295.36,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
7789,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TotalN,,,,101295.36,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
8900,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,Ammonium(NH4),,,,101295.36,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
10011,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TSP,,,,101295.36,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
11122,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,Selenium,,,,101295.36,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
12233,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,NPOC,,,,101295.36,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
13344,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TDS,,,,101295.36,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
14455,2011-07-28,2011,3,1,CT,OUT,,,AC,False,,,14140.76,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TSS,929.94,,,101295.36,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
15,2011-07-29,2011,3,2,CT,OUT,,,AC,False,,,30783.41,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,OrthoP,,,,101612.04,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
1126,2011-07-29,2011,3,2,CT,OUT,,,AC,False,,,30783.41,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TotalP,,,,101612.04,False,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
2237,2011-07-29,2011,3,2,CT,OUT,,,AC,False,,,30783.41,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,ICP,,,,101612.04,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
3348,2011-07-29,2011,3,2,CT,OUT,,,AC,False,,,30783.41,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TKN,,,,101612.04,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
4459,2011-07-29,2011,3,2,CT,OUT,,,AC,False,,,30783.41,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,Nitrate,,,,101612.04,False,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
5570,2011-07-29,2011,3,2,CT,OUT,,,AC,False,,,30783.41,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,Nitrite,,,,101612.04,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
6681,2011-07-29,2011,3,2,CT,OUT,,,AC,False,,,30783.41,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,NitrateNitrite,,,,101612.04,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
7792,2011-07-29,2011,3,2,CT,OUT,,,AC,False,,,30783.41,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TotalN,,,,101612.04,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
8903,2011-07-29,2011,3,2,CT,OUT,,,AC,False,,,30783.41,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,Ammonium(NH4),,,,101612.04,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
10014,2011-07-29,2011,3,2,CT,OUT,,,AC,False,,,30783.41,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TSP,,,,101612.04,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
11125,2011-07-29,2011,3,2,CT,OUT,,,AC,False,,,30783.41,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,Selenium,,,,101612.04,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
12236,2011-07-29,2011,3,2,CT,OUT,,,AC,False,,,30783.41,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,NPOC,,,,101612.04,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
13347,2011-07-29,2011,3,2,CT,OUT,,,AC,False,,,30783.41,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TDS,,,,101612.04,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
14458,2011-07-29,2011,3,2,CT,OUT,,,AC,False,,,30783.41,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",,TSS,1101.733,,,101612.04,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
18,2011-08-09,2011,4,1,CT,OUT,CT1-04-OT,False,AC,False,,False,17607.82,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT1 T1 I4, CT1 T2 I4, CT1 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",OrthoP,0.076,0.005,,118514.59,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
1129,2011-08-09,2011,4,1,CT,OUT,CT1-04-OT,False,AC,False,,False,17607.82,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT1 T1 I4, CT1 T2 I4, CT1 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TotalP,3.02,0.041,,118514.59,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
2240,2011-08-09,2011,4,1,CT,OUT,CT1-04-OT,False,AC,False,,False,17607.82,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT1 T1 I4, CT1 T2 I4, CT1 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",ICP,0.081,U,,118514.59,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
3351,2011-08-09,2011,4,1,CT,OUT,CT1-04-OT,False,AC,False,,False,17607.82,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT1 T1 I4, CT1 T2 I4, CT1 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TKN,,,,118514.59,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
4462,2011-08-09,2011,4,1,CT,OUT,CT1-04-OT,False,AC,False,,False,17607.82,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT1 T1 I4, CT1 T2 I4, CT1 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",Nitrate,8.103,7.94,,118514.59,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
5573,2011-08-09,2011,4,1,CT,OUT,CT1-04-OT,False,AC,False,,False,17607.82,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT1 T1 I4, CT1 T2 I4, CT1 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",Nitrite,,,,118514.59,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
6684,2011-08-09,2011,4,1,CT,OUT,CT1-04-OT,False,AC,False,,False,17607.82,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT1 T1 I4, CT1 T2 I4, CT1 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",NitrateNitrite,,,,118514.59,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
7795,2011-08-09,2011,4,1,CT,OUT,CT1-04-OT,False,AC,False,,False,17607.82,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT1 T1 I4, CT1 T2 I4, CT1 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TotalN,0.84,U,,118514.59,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
8906,2011-08-09,2011,4,1,CT,OUT,CT1-04-OT,False,AC,False,,False,17607.82,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT1 T1 I4, CT1 T2 I4, CT1 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",Ammonium(NH4),,,,118514.59,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
10017,2011-08-09,2011,4,1,CT,OUT,CT1-04-OT,False,AC,False,,False,17607.82,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT1 T1 I4, CT1 T2 I4, CT1 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TSP,,,,118514.59,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
11128,2011-08-09,2011,4,1,CT,OUT,CT1-04-OT,False,AC,False,,False,17607.82,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT1 T1 I4, CT1 T2 I4, CT1 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",Selenium,,,,118514.59,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
12239,2011-08-09,2011,4,1,CT,OUT,CT1-04-OT,False,AC,False,,False,17607.82,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT1 T1 I4, CT1 T2 I4, CT1 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",NPOC,,,,118514.59,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
13350,2011-08-09,2011,4,1,CT,OUT,CT1-04-OT,False,AC,False,,False,17607.82,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT1 T1 I4, CT1 T2 I4, CT1 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TDS,,,,118514.59,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
14461,2011-08-09,2011,4,1,CT,OUT,CT1-04-OT,False,AC,False,,False,17607.82,GBW,Transducer,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT1 T1 I4, CT1 T2 I4, CT1 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TSS,1351.44,,,118514.59,False,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
21,2011-08-10,2011,4,2,CT,OUT,CT2-04-OT,False,AC,False,,False,4102.0,GBW,Ruler,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT2 T1 I4, CT2 T2 I4, CT2 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",OrthoP,0.07,0.005,,115634.34,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
1132,2011-08-10,2011,4,2,CT,OUT,CT2-04-OT,False,AC,False,,False,4102.0,GBW,Ruler,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT2 T1 I4, CT2 T2 I4, CT2 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",TotalP,1.833,0.041,,115634.34,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
2243,2011-08-10,2011,4,2,CT,OUT,CT2-04-OT,False,AC,False,,False,4102.0,GBW,Ruler,Siphon,Weir,Imhoff Cones,"CSU Soil, Water and Plant Testing Laboratory - NESB A319","OG Sample IDs: CT2 T1 I4, CT2 T2 I4, CT2 T3 I4. The sample ID has been modifed to fit with the ""modern"" IDs. The values represent the average between the three.",ICP,0.079,U,,115634.34,True,,,,,,,CSU_assumed_from_ALS_pre2023,True,2011-05-04,2011-11-15,2011,grain corn,grain corn,204.1975,204.1975
