EventVolumeID,Date,Year,Irrigation,Rep,Treatment,SampleID,MeasureMethod,_event_n_analyte_rows,_event_n_volume_nonmissing,_event_n_unique_volume,Volume,NoRunoff,CumAll_STIR_toDate,Season_STIR_toDate,residue_prop,Residue_PercentCover,Residue_DryMass_kg_m2,Inflow_Volume,DayOfYear,DaysSincePlant,DaysUntilHarvest,Crop,previous_crop,SeasonYear,FlumeMethod,IrrMethod,IrrigationInfrastructure,event_mean_logC_all,event_max_logC_all,event_n_conc_obs,event_logC_ICP,event_logC_NH4,event_logC_NO2,event_logC_NO3,event_logC_NOx,event_logC_NPOC,event_logC_OP,event_logC_Se,event_logC_TDS,event_logC_TKN,event_logC_TN,event_logC_TP,event_logC_TSP,event_logC_TSS,y_logV
Date=2023-08-16T00:00:00|Year=2023|Irrigation=2.0|Rep=1|Treatment=MT|SampleID=K-MT1-02-GBH-D|MeasureMethod=Ruler,2023-08-16,2023,2.0,1,MT,K-MT1-02-GBH-D,Ruler,14,14,1,65263.5,False,1027.9425,52.812500000000114,0.1766666666666666,17.666666666666668,0.0679999999999999,,228.0,106.0,23.0,silage corn,grain corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.197221466817305,6.918695219020472,7.0,,,0.0,1.413423028508143,,,0.0,,6.918695219020472,0.9162907318741551,,0.33002291294130587,,5.802118375377063,11.086203522719462
Date=2023-08-16T00:00:00|Year=2023|Irrigation=2.0|Rep=2|Treatment=MT|SampleID=K-MT2-02-LC|MeasureMethod=Ruler,2023-08-16,2023,2.0,2,MT,K-MT2-02-LC,Ruler,14,14,1,59257.88,False,1027.9425,52.812500000000114,0.26,26.0,0.1623333333333333,,228.0,106.0,23.0,silage corn,grain corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.333029443081067,7.450660796211539,7.0,,,0.0,1.4085449700547104,,,0.0,,6.799055862058796,0.0,,0.6729444732424258,,7.450660796211539,10.989670921185201
Date=2023-08-16T00:00:00|Year=2023|Irrigation=2.0|Rep=2|Treatment=MT|SampleID=K-MT2-02-ISC|MeasureMethod=Ruler,2023-08-16,2023,2.0,2,MT,K-MT2-02-ISC,Ruler,14,14,1,59257.88,False,1027.9425,52.812500000000114,0.26,26.0,0.1623333333333333,,228.0,106.0,23.0,silage corn,grain corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.1766361365752753,6.739336627357174,7.0,,,0.0,1.3962446919730587,,,0.0,,6.739336627357174,0.0,,0.5822156198526637,,6.518656016844031,10.989670921185201
Date=2023-08-16T00:00:00|Year=2023|Irrigation=2.0|Rep=2|Treatment=MT|SampleID=K-MT2-02-GB|MeasureMethod=Ruler,2023-08-16,2023,2.0,2,MT,K-MT2-02-GB,Ruler,14,14,1,59257.88,False,1027.9425,52.812500000000114,0.26,26.0,0.1623333333333333,,228.0,106.0,23.0,silage corn,grain corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.097933247708806,6.846943139585379,7.0,,,0.0,1.430311246536665,,,0.0,,6.846943139585379,0.0,,0.34217025773585064,,6.066108090103747,10.989670921185201
Date=2023-08-16T00:00:00|Year=2023|Irrigation=2.0|Rep=2|Treatment=MT|SampleID=K-MT2-02-GBH|MeasureMethod=Ruler,2023-08-16,2023,2.0,2,MT,K-MT2-02-GBH,Ruler,14,14,1,59257.88,False,1027.9425,52.812500000000114,0.26,26.0,0.1623333333333333,,228.0,106.0,23.0,silage corn,grain corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.0565489096674296,6.799055862058796,7.0,,,0.0,1.4085449700547104,,,0.0,,6.799055862058796,0.0,,0.2993635772256188,,5.8888779583328805,10.989670921185201
Date=2023-08-23T00:00:00|Year=2023|Irrigation=3.0|Rep=1|Treatment=MT|SampleID=K-MT1-03-LC|MeasureMethod=Ruler,2023-08-23,2023,3.0,1,MT,K-MT1-03-LC,Ruler,14,14,1,53461.96,False,1027.9425,52.812500000000114,0.1766666666666666,17.666666666666668,0.0679999999999999,,235.0,113.0,16.0,silage corn,grain corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.0870606437573316,7.074116816197362,7.0,,,0.0,2.130609828254235,,,0.0,,7.074116816197362,0.0,,0.2062008305838978,,5.198497031265826,10.886744356659944
Date=2023-08-23T00:00:00|Year=2023|Irrigation=3.0|Rep=1|Treatment=MT|SampleID=K-MT1-03-LC-D|MeasureMethod=Ruler,2023-08-23,2023,3.0,1,MT,K-MT1-03-LC-D,Ruler,14,14,1,53461.96,False,1027.9425,52.812500000000114,0.1766666666666666,17.666666666666668,0.0679999999999999,,235.0,113.0,16.0,silage corn,grain corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.14797417069725,7.030857476116121,7.0,,,0.0,2.1294214739848565,,,0.0,,7.030857476116121,0.5306282510621704,,0.2844267797311083,,5.060485213986493,10.886744356659944
Date=2023-08-23T00:00:00|Year=2023|Irrigation=3.0|Rep=1|Treatment=MT|SampleID=K-MT1-03-ISC|MeasureMethod=Ruler,2023-08-23,2023,3.0,1,MT,K-MT1-03-ISC,Ruler,14,14,1,53461.96,False,1027.9425,52.812500000000114,0.1766666666666666,17.666666666666668,0.0679999999999999,,235.0,113.0,16.0,silage corn,grain corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.036326241108863,7.057036981697891,7.0,,,0.0,2.0906287310704004,,,0.0,,7.057036981697891,0.0,,0.1578580846155803,,4.948759890378168,10.886744356659944
Date=2023-08-23T00:00:00|Year=2023|Irrigation=3.0|Rep=1|Treatment=MT|SampleID=K-MT1-03-GB|MeasureMethod=Ruler,2023-08-23,2023,3.0,1,MT,K-MT1-03-GB,Ruler,14,14,1,53461.96,False,1027.9425,52.812500000000114,0.1766666666666666,17.666666666666668,0.0679999999999999,,235.0,113.0,16.0,silage corn,grain corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.104475430948105,7.0909098220799835,7.0,,,0.0,2.138889000323256,,,0.0,,7.0909098220799835,0.5877866649021191,,0.2986220124901153,,4.61512051684126,10.886744356659944
Date=2023-08-23T00:00:00|Year=2023|Irrigation=3.0|Rep=1|Treatment=MT|SampleID=K-MT1-03-GBH|MeasureMethod=Ruler,2023-08-23,2023,3.0,1,MT,K-MT1-03-GBH,Ruler,14,14,1,53461.96,False,1027.9425,52.812500000000114,0.1766666666666666,17.666666666666668,0.0679999999999999,,235.0,113.0,16.0,silage corn,grain corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.0606125087649017,7.02197642307216,7.0,,,0.0,2.132982308607866,,,0.0,,7.02197642307216,0.4252677354043441,,0.13453089295760615,,4.709530201312334,10.886744356659944
Date=2023-08-23T00:00:00|Year=2023|Irrigation=3.0|Rep=2|Treatment=MT|SampleID=K-MT2-03-LC|MeasureMethod=Ruler,2023-08-23,2023,3.0,2,MT,K-MT2-03-LC,Ruler,14,14,1,45232.25,False,1027.9425,52.812500000000114,0.26,26.0,0.1623333333333333,,235.0,113.0,16.0,silage corn,grain corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.6829784298128723,8.073299160605982,7.0,,,0.0,2.131796772013764,,,0.0,,7.039660349862076,0.6523251860396903,,0.883767540168595,,8.073299160605982,10.719587714853965
Date=2023-08-23T00:00:00|Year=2023|Irrigation=3.0|Rep=2|Treatment=MT|SampleID=K-MT2-03-LC-D|MeasureMethod=Ruler,2023-08-23,2023,3.0,2,MT,K-MT2-03-LC-D,Ruler,14,14,1,45232.25,False,1027.9425,52.812500000000114,0.26,26.0,0.1623333333333333,,235.0,113.0,16.0,silage corn,grain corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.689817707643375,7.708710128476348,7.0,,,0.0,2.1114245875328868,,,0.0,,7.039660349862076,1.0647107369924282,,0.9042181506398859,,7.708710128476348,10.719587714853965
Date=2023-08-23T00:00:00|Year=2023|Irrigation=3.0|Rep=2|Treatment=MT|SampleID=K-MT2-03-ISC|MeasureMethod=Ruler,2023-08-23,2023,3.0,2,MT,K-MT2-03-ISC,Ruler,14,14,1,45232.25,False,1027.9425,52.812500000000114,0.26,26.0,0.1623333333333333,,235.0,113.0,16.0,silage corn,grain corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.334041418644658,7.074116816197362,7.0,,,0.0,2.132982308607866,,,0.0,,7.074116816197362,0.636576829071551,,0.32570013963930183,,6.168913836996524,10.719587714853965
Date=2023-08-23T00:00:00|Year=2023|Irrigation=3.0|Rep=2|Treatment=MT|SampleID=K-MT2-03-GB|MeasureMethod=Ruler,2023-08-23,2023,3.0,2,MT,K-MT2-03-GB,Ruler,14,14,1,45232.25,False,1027.9425,52.812500000000114,0.26,26.0,0.1623333333333333,,235.0,113.0,16.0,silage corn,grain corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.408179054278991,7.147559271189454,7.0,,,0.0,2.136530508663963,,,0.0,,7.147559271189454,0.5481214085096876,,0.5777363290486176,,6.447305862541213,10.719587714853965
Date=2023-08-23T00:00:00|Year=2023|Irrigation=3.0|Rep=2|Treatment=MT|SampleID=K-MT2-03-GBH|MeasureMethod=Ruler,2023-08-23,2023,3.0,2,MT,K-MT2-03-GBH,Ruler,14,14,1,45232.25,False,1027.9425,52.812500000000114,0.26,26.0,0.1623333333333333,,235.0,113.0,16.0,silage corn,grain corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.2185697964946205,7.039660349862076,7.0,,,0.0,2.1294214739848565,,,0.0,,7.039660349862076,0.44468582126144574,,0.055434706888100586,,5.860786223465865,10.719587714853965
Date=2023-09-20T00:00:00|Year=2023|Irrigation=4.0|Rep=1|Treatment=MT|SampleID=K-MT1-04-LC|MeasureMethod=Ruler,2023-09-20,2023,4.0,1,MT,K-MT1-04-LC,Ruler,14,14,1,30921.63,False,1072.48375,97.3537500000001,0.1766666666666666,17.666666666666668,0.0679999999999999,,263.0,7.0,317.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.8951358443940376,8.319798523909782,7.0,,,0.0,2.2710944259026746,,,0.3321773123383322,,7.065613363597717,1.3609765531356006,,0.9162907318741551,,8.319798523909782,10.339243557298861
Date=2023-09-20T00:00:00|Year=2023|Irrigation=4.0|Rep=1|Treatment=MT|SampleID=K-MT1-04-ISC|MeasureMethod=Ruler,2023-09-20,2023,4.0,1,MT,K-MT1-04-ISC,Ruler,14,14,1,30921.63,False,1072.48375,97.3537500000001,0.1766666666666666,17.666666666666668,0.0679999999999999,,263.0,7.0,317.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,3.00291753883588,8.869398159883518,7.0,,,0.0,2.2710944259026746,,,0.3199072197465178,,7.074116816197362,1.4816045409242156,,1.0043016091968684,,8.869398159883518,10.339243557298861
Date=2023-09-20T00:00:00|Year=2023|Irrigation=4.0|Rep=1|Treatment=MT|SampleID=K-MT1-04-GB|MeasureMethod=Ruler,2023-09-20,2023,4.0,1,MT,K-MT1-04-GB,Ruler,14,14,1,30921.63,False,1072.48375,97.3537500000001,0.1766666666666666,17.666666666666668,0.0679999999999999,,263.0,7.0,317.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.866516698705096,7.421177528595393,7.0,,,0.0,2.2834022735772717,,,0.31626952930369345,,7.155396301896734,2.0918640616783932,,0.7975071958841881,,7.421177528595393,10.339243557298861
Date=2023-09-20T00:00:00|Year=2023|Irrigation=4.0|Rep=1|Treatment=MT|SampleID=K-MT1-04-GBH|MeasureMethod=Ruler,2023-09-20,2023,4.0,1,MT,K-MT1-04-GBH,Ruler,14,14,1,30921.63,False,1072.48375,97.3537500000001,0.1766666666666666,17.666666666666668,0.0679999999999999,,263.0,7.0,317.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.584954937990522,7.093681165701192,7.0,,,0.0,2.255493485460195,,,0.2829207553500705,,7.00397413672268,1.4586150226995167,,0.0,,7.093681165701192,10.339243557298861
Date=2023-09-20T00:00:00|Year=2023|Irrigation=4.0|Rep=1|Treatment=MT|SampleID=K-MT1-04-GBH-D|MeasureMethod=Ruler,2023-09-20,2023,4.0,1,MT,K-MT1-04-GBH-D,Ruler,14,14,1,30921.63,False,1072.48375,97.3537500000001,0.1766666666666666,17.666666666666668,0.0679999999999999,,263.0,7.0,317.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.646807876269868,7.175999912448369,7.0,,,0.0,2.2502386126218363,,,0.2851789422336624,,7.099201743553092,0.8754687373538999,,0.8415671856782186,,7.175999912448369,10.339243557298861
Date=2023-09-20T00:00:00|Year=2023|Irrigation=4.0|Rep=2|Treatment=MT|SampleID=K-MT2-04-LC|MeasureMethod=Ruler,2023-09-20,2023,4.0,2,MT,K-MT2-04-LC,Ruler,14,14,1,14914.65,False,1072.48375,97.3537500000001,0.26,26.0,0.1623333333333333,,263.0,7.0,317.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,3.0189417005847763,8.720569369212846,7.0,,,0.0,2.25758772706331,,,0.3045391895182038,,7.201170883281678,1.824549292051046,,0.8241754429663494,,8.720569369212846,9.610166276287556
Date=2023-09-20T00:00:00|Year=2023|Irrigation=4.0|Rep=2|Treatment=MT|SampleID=K-MT2-04-ISC|MeasureMethod=Ruler,2023-09-20,2023,4.0,2,MT,K-MT2-04-ISC,Ruler,14,14,1,14914.65,False,1072.48375,97.3537500000001,0.26,26.0,0.1623333333333333,,263.0,7.0,317.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.7459849376472634,7.780859974189085,7.0,,,0.0,2.263844264677615,,,0.2592825979300829,,7.0909098220799835,1.2237754316221157,,0.6032224730319583,,7.780859974189085,9.610166276287556
Date=2023-09-20T00:00:00|Year=2023|Irrigation=4.0|Rep=2|Treatment=MT|SampleID=K-MT2-04-GB|MeasureMethod=Ruler,2023-09-20,2023,4.0,2,MT,K-MT2-04-GB,Ruler,14,14,1,14914.65,False,1072.48375,97.3537500000001,0.26,26.0,0.1623333333333333,,263.0,7.0,317.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.726726544045234,7.057036981697891,7.0,,,0.0,2.2762411176544437,,,0.28818194749343196,,7.057036981697891,2.151762203259462,,0.5872309549683962,,6.72663260324301,9.610166276287556
Date=2023-09-20T00:00:00|Year=2023|Irrigation=4.0|Rep=2|Treatment=MT|SampleID=K-MT2-04-GBH|MeasureMethod=Ruler,2023-09-20,2023,4.0,2,MT,K-MT2-04-GBH,Ruler,14,14,1,14914.65,False,1072.48375,97.3537500000001,0.26,26.0,0.1623333333333333,,263.0,7.0,317.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.4692847472152595,7.057036981697891,7.0,,,0.0,2.2607208888953467,,,0.24451357705040225,,7.057036981697891,1.410986973710262,,0.0,,6.311734809152915,9.610166276287556
Date=2023-09-26T00:00:00|Year=2023|Irrigation=5.0|Rep=1|Treatment=MT|SampleID=K-MT1-05-LC|MeasureMethod=Ruler,2023-09-26,2023,5.0,1,MT,K-MT1-05-LC,Ruler,14,14,1,36706.6,False,1072.48375,97.3537500000001,0.1766666666666666,17.666666666666668,0.0679999999999999,,269.0,13.0,311.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,3.120534292506004,10.273590283862305,7.0,,,0.0,2.3608540011180215,,,0.2889312918522129,,7.074116816197362,1.1631508098056809,,0.6830968447064438,,10.273590283862305,10.510739097072298
Date=2023-09-26T00:00:00|Year=2023|Irrigation=5.0|Rep=1|Treatment=MT|SampleID=K-MT1-05-ISC|MeasureMethod=Ruler,2023-09-26,2023,5.0,1,MT,K-MT1-05-ISC,Ruler,14,14,1,36706.6,False,1072.48375,97.3537500000001,0.1766666666666666,17.666666666666668,0.0679999999999999,,269.0,13.0,311.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.8375396525434544,8.581919132489595,7.0,,,0.0,2.315501318260592,,,0.22154226994723591,,6.976348070447749,0.8754687373538999,,0.8919980393051105,,8.581919132489595,10.510739097072298
Date=2023-09-26T00:00:00|Year=2023|Irrigation=5.0|Rep=1|Treatment=MT|SampleID=K-MT1-05-GB|MeasureMethod=Ruler,2023-09-26,2023,5.0,1,MT,K-MT1-05-GB,Ruler,14,14,1,36706.6,False,1072.48375,97.3537500000001,0.1766666666666666,17.666666666666668,0.0679999999999999,,269.0,13.0,311.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.73008851718555,7.469844006679951,7.0,,,0.0,2.367436065313662,,,0.2110709700799405,,7.155396301896734,1.1939224684724346,,0.712949807856125,,7.469844006679951,10.510739097072298
Date=2023-09-26T00:00:00|Year=2023|Irrigation=5.0|Rep=1|Treatment=MT|SampleID=K-MT1-05-GBH|MeasureMethod=Ruler,2023-09-26,2023,5.0,1,MT,K-MT1-05-GBH,Ruler,14,14,1,36706.6,False,1072.48375,97.3537500000001,0.1766666666666666,17.666666666666668,0.0679999999999999,,269.0,13.0,311.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.7284817321997963,7.601402334583733,7.0,,,0.0,2.2905125117597764,,,0.2045721657287744,,7.1316985104669115,1.0647107369924282,,0.8064758658669484,,7.601402334583733,10.510739097072298
Date=2023-09-26T00:00:00|Year=2023|Irrigation=5.0|Rep=2|Treatment=MT|SampleID=K-MT2-05-LC|MeasureMethod=Ruler,2023-09-26,2023,5.0,2,MT,K-MT2-05-LC,Ruler,14,14,1,68568.81,False,1072.48375,97.3537500000001,0.26,26.0,0.1623333333333333,,269.0,13.0,311.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.7563806926457763,7.786413507829356,7.0,,,0.0,2.4423470353692043,,,0.24216155714997162,,7.107425474110705,0.9555114450274363,,0.76080582903376,,7.786413507829356,11.135607629383511
Date=2023-09-26T00:00:00|Year=2023|Irrigation=5.0|Rep=2|Treatment=MT|SampleID=K-MT2-05-ISC|MeasureMethod=Ruler,2023-09-26,2023,5.0,2,MT,K-MT2-05-ISC,Ruler,14,14,1,68568.81,False,1072.48375,97.3537500000001,0.26,26.0,0.1623333333333333,,269.0,13.0,311.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.543813926015907,7.107425474110705,7.0,,,0.0,2.3589654264301534,,,0.18232155679395465,,7.107425474110705,0.7419373447293773,,0.6502396795486689,,6.765808000498491,11.135607629383511
Date=2023-09-26T00:00:00|Year=2023|Irrigation=5.0|Rep=2|Treatment=MT|SampleID=K-MT2-05-GB|MeasureMethod=Ruler,2023-09-26,2023,5.0,2,MT,K-MT2-05-GB,Ruler,14,14,1,68568.81,False,1072.48375,97.3537500000001,0.26,26.0,0.1623333333333333,,269.0,13.0,311.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.6235801995083183,7.123672785204607,7.0,,,0.0,2.5572273113676265,,,0.2199384203652614,,7.123672785204607,1.0986122886681098,,0.6113946786876863,,6.754215912264939,11.135607629383511
Date=2023-09-26T00:00:00|Year=2023|Irrigation=5.0|Rep=2|Treatment=MT|SampleID=K-MT2-05-GBH|MeasureMethod=Ruler,2023-09-26,2023,5.0,2,MT,K-MT2-05-GBH,Ruler,14,14,1,68568.81,False,1072.48375,97.3537500000001,0.26,26.0,0.1623333333333333,,269.0,13.0,311.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.68087234369483,7.650168700845001,7.0,,,0.0,2.344686269012681,,,0.1930966299619131,,7.650168700845001,1.0296194171811581,,1.0152306797290584,,6.533304709133999,11.135607629383511
Date=2024-05-15T00:00:00|Year=2024|Irrigation=1.0|Rep=1|Treatment=MT|SampleID=K-MT1-01-OT-LC|MeasureMethod=Etape,2024-05-15,2024,1.0,1,MT,K-MT1-01-OT-LC,Etape,14,0,0,,False,1072.48375,0.0,,,,,136.0,245.0,79.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.524989872016075,7.193685818395112,7.0,,,0.0,2.2915241456346207,,,0.42199441005937494,,7.193685818395112,0.5364933705145685,,0.5288619862520892,,6.70236937325676,
Date=2024-05-15T00:00:00|Year=2024|Irrigation=1.0|Rep=1|Treatment=MT|SampleID=K-MT1-01-OT-LC-D|MeasureMethod=Etape,2024-05-15,2024,1.0,1,MT,K-MT1-01-OT-LC-D,Etape,14,0,0,,False,1072.48375,0.0,,,,,136.0,245.0,79.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.4682015850276033,7.1631723908466425,7.0,,,0.0,2.28949985344539,,,0.262364264467491,,7.1631723908466425,0.6151856390902334,,0.3994470357826014,,6.547741911560863,
Date=2024-05-15T00:00:00|Year=2024|Irrigation=1.0|Rep=1|Treatment=MT|SampleID=K-MT1-01-OT-ISC|MeasureMethod=Bubbler,2024-05-15,2024,1.0,1,MT,K-MT1-01-OT-ISC,Bubbler,14,0,0,,False,1072.48375,0.0,,,,,136.0,245.0,79.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.7270565229243857,7.658070290004361,7.0,,,0.0,2.2945529212967815,,,0.4252677354043441,,7.186144304522325,0.5247285289349821,,1.000631880307906,,7.658070290004361,
Date=2024-05-15T00:00:00|Year=2024|Irrigation=1.0|Rep=1|Treatment=MT|SampleID=K-MT1-01-OT-ISC-D|MeasureMethod=Bubbler,2024-05-15,2024,1.0,1,MT,K-MT1-01-OT-ISC-D,Bubbler,14,0,0,,False,1072.48375,0.0,,,,,136.0,245.0,79.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.531339782573788,7.1316985104669115,7.0,,,0.0,2.2945529212967815,,,0.3293037471426004,,7.1316985104669115,0.5068176023684519,,0.6243328645595856,,6.832672832182187,
Date=2024-05-15T00:00:00|Year=2024|Irrigation=1.0|Rep=2|Treatment=MT|SampleID=K-MT2-01-OT-LC|MeasureMethod=Etape,2024-05-15,2024,1.0,2,MT,K-MT2-01-OT-LC,Etape,14,14,1,9815.09,False,1072.48375,0.0,,,,,136.0,245.0,79.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.6500973985206,7.32052696227274,7.0,,,0.0,2.3145136638593193,,,0.5850050219402423,,7.208600337960199,0.5538851132264376,,0.56815069038526,,7.32052696227274,9.191778155052871
Date=2024-05-15T00:00:00|Year=2024|Irrigation=1.0|Rep=2|Treatment=MT|SampleID=K-MT2-01-OT-LC-D|MeasureMethod=Etape,2024-05-15,2024,1.0,2,MT,K-MT2-01-OT-LC-D,Etape,14,14,1,9815.09,False,1072.48375,0.0,,,,,136.0,245.0,79.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.6812134953711846,7.483057109444195,7.0,,,0.0,2.3045830956567186,,,0.5653138090500605,,7.201170883281678,0.5247285289349821,,0.6896410412306577,,7.483057109444195,9.191778155052871
Date=2024-05-15T00:00:00|Year=2024|Irrigation=1.0|Rep=2|Treatment=MT|SampleID=K-MT2-01-OT-ISC|MeasureMethod=Bubbler,2024-05-15,2024,1.0,2,MT,K-MT2-01-OT-ISC,Bubbler,14,14,1,54522.86,False,1072.48375,0.0,,,,,136.0,245.0,79.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.684433313762239,7.698180247789242,7.0,,,0.0,2.298577071596507,,,0.412109650826833,,7.1785454837637,0.5766133643039938,,0.6270073780554003,,7.698180247789242,10.906393683010817
Date=2024-05-15T00:00:00|Year=2024|Irrigation=1.0|Rep=2|Treatment=MT|SampleID=K-MT2-01-OT-ISC-D|MeasureMethod=Bubbler,2024-05-15,2024,1.0,2,MT,K-MT2-01-OT-ISC-D,Bubbler,14,14,1,54522.86,False,1072.48375,0.0,,,,,136.0,245.0,79.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.741449485445877,8.266421472984554,7.0,,,0.0,2.3115448343655176,,,0.5335651107354801,,7.155396301896734,0.6471032420585384,,0.27611543608031547,,8.266421472984554,10.906393683010817
Date=2024-05-30T00:00:00|Year=2024|Irrigation=2.0|Rep=1|Treatment=MT|SampleID=K-MT1-02-OT-LC|MeasureMethod=Etape,2024-05-30,2024,2.0,1,MT,K-MT1-02-OT-LC,Etape,14,0,0,,False,1072.48375,0.0,,,,94082.92,151.0,260.0,64.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.369356966723479,7.186144304522325,7.0,,,0.0,2.2762411176544437,,,0.23901690047049992,,7.186144304522325,0.5187937934151675,,0.19638881400539013,,6.168913836996524,
Date=2024-05-30T00:00:00|Year=2024|Irrigation=2.0|Rep=1|Treatment=MT|SampleID=K-MT1-02-OT-GB|MeasureMethod=Etape,2024-05-30,2024,2.0,1,MT,K-MT1-02-OT-GB,Etape,14,0,0,,False,1072.48375,0.0,,,,94082.92,151.0,260.0,64.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.3552159836173874,7.155396301896734,7.0,,,0.0,2.2710944259026746,,,0.32570013963930183,,7.155396301896734,0.4700036292457356,,0.25386672395705034,,6.010450664680216,
Date=2024-05-30T00:00:00|Year=2024|Irrigation=2.0|Rep=1|Treatment=MT|SampleID=K-MT1-02-OT-ISC|MeasureMethod=Bubbler,2024-05-30,2024,2.0,1,MT,K-MT1-02-OT-ISC,Bubbler,14,0,0,,False,1072.48375,0.0,,,,94082.92,151.0,260.0,64.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.6545238240471094,7.492388644122814,7.0,,,0.0,2.272125885509337,,,0.23586232372198446,,7.170888478512505,0.6780335427498971,,0.7323678937132266,,7.492388644122814,
Date=2024-05-30T00:00:00|Year=2024|Irrigation=2.0|Rep=1|Treatment=MT|SampleID=K-MT1-02-OT-ISC-D|MeasureMethod=Bubbler,2024-05-30,2024,2.0,1,MT,K-MT1-02-OT-ISC-D,Bubbler,14,0,0,,False,1072.48375,0.0,,,,94082.92,151.0,260.0,64.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.5002179191694407,7.208600337960199,7.0,,,0.0,2.2669579153508947,,,0.18979357163265562,,7.208600337960199,0.5481214085096876,,0.39608794629556743,,6.891964254437083,
Date=2024-05-30T00:00:00|Year=2024|Irrigation=2.0|Rep=2|Treatment=MT|SampleID=K-MT2-02-OT-LC|MeasureMethod=Etape,2024-05-30,2024,2.0,2,MT,K-MT2-02-OT-LC,Etape,14,14,1,57106.04,False,1072.48375,0.0,,,,95709.78,151.0,260.0,64.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.6183303940182165,7.13966033596492,7.0,,,0.0,2.2679936482244267,,,0.5335651107354801,,7.13966033596492,0.598836501088704,,0.9202827531436926,,6.8679744089702925,10.952682680513561
Date=2024-05-30T00:00:00|Year=2024|Irrigation=2.0|Rep=2|Treatment=MT|SampleID=K-MT2-02-OT-GB|MeasureMethod=Etape,2024-05-30,2024,2.0,2,MT,K-MT2-02-OT-GB,Etape,14,14,1,57106.04,False,1072.48375,0.0,,,,95709.78,151.0,260.0,64.0,winter wheat,silage corn,2023,60 V Trap,Gated Pipe,Gated Pipe,2.60014266660946,7.380463372864357,7.0,,,0.0,2.2700619012884857,,,0.5068176023684519,,7.13966033596492,0.48858001481867097,,0.4154154389613325,,7.380463372864357,10.952682680513561
