Year,Analyte,Treatment,Rep,ExpectedIrrigationLabels,MissingIrrigationLabels,n_expected_physical_events,n_observed_event_loads,ObservedIncompleteSubtotal_kg,PlotComplete,ObservedReplicateAnnualLoad_kg
2022,NO3,CT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,OP,CT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,Se,CT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TDS,CT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TKN,CT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TN,CT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TP,CT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TSS,CT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,NH4,CT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,NO2,CT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,NO3,CT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,OP,CT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,Se,CT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TDS,CT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TKN,CT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TN,CT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TP,CT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TSS,CT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,NH4,MT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,NO2,MT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,NO3,MT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,OP,MT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,Se,MT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TDS,MT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TKN,MT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TN,MT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TP,MT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TSS,MT,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,NH4,MT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,NO2,MT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,NO3,MT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,OP,MT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,Se,MT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TDS,MT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TKN,MT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TN,MT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TP,MT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TSS,MT,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,NH4,ST,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,NO2,ST,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,NO3,ST,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,OP,ST,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,Se,ST,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TDS,ST,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TKN,ST,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TN,ST,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TP,ST,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TSS,ST,1,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,NH4,ST,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,NO2,ST,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,NO3,ST,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,OP,ST,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,Se,ST,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TDS,ST,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TKN,ST,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TN,ST,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TP,ST,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2022,TSS,ST,2,1;2;3;4;5;6;7;8,1;2;3;4;5;6;7;8,8,0,-,False,
2023,NH4,CT,1,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,-,False,
2023,NO2,CT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0,False,
2023,NO3,CT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,1.423,False,
2023,OP,CT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0.02648,False,
2023,Se,CT,1,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,-,False,
2023,TDS,CT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,237.1,False,
2023,TKN,CT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0.4696,False,
2023,TN,CT,1,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,-,False,
2023,TP,CT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0.1817,False,
2023,TSS,CT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,204.2,False,
2023,NH4,CT,2,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,-,False,
2023,NO2,CT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0,False,
2023,NO3,CT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,1.333,False,
2023,OP,CT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0.01818,False,
2023,Se,CT,2,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,-,False,
2023,TDS,CT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,214.6,False,
2023,TKN,CT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0.4384,False,
2023,TN,CT,2,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,-,False,
2023,TP,CT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0.2022,False,
2023,TSS,CT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,336.7,False,
2023,NH4,MT,1,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,-,False,
2023,NO2,MT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0,False,
2023,NO3,MT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,1.651,False,
2023,OP,MT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0.023,False,
2023,Se,MT,1,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,-,False,
2023,TDS,MT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,265.3,False,
2023,TKN,MT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0.5778,False,
2023,TN,MT,1,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,-,False,
2023,TP,MT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0.1505,False,
2023,TSS,MT,1,1;2;3;4;5;S1;S2,S1;S2,7,5,235.5,False,
2023,NH4,MT,2,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,-,False,
2023,NO2,MT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0,False,
2023,NO3,MT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,1.669,False,
2023,OP,MT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0.02043,False,
2023,Se,MT,2,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,-,False,
2023,TDS,MT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,250.6,False,
2023,TKN,MT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0.4534,False,
2023,TN,MT,2,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,-,False,
2023,TP,MT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0.1866,False,
2023,TSS,MT,2,1;2;3;4;5;S1;S2,S1;S2,7,5,183.9,False,
2023,NH4,ST,1,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,-,False,
2023,NO2,ST,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0,False,
2023,NO3,ST,1,1;2;3;4;5;S1;S2,S1;S2,7,5,1.534,False,
2023,OP,ST,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0.01724,False,
2023,Se,ST,1,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,-,False,
2023,TDS,ST,1,1;2;3;4;5;S1;S2,S1;S2,7,5,247.3,False,
2023,TKN,ST,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0.4198,False,
2023,TN,ST,1,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,-,False,
2023,TP,ST,1,1;2;3;4;5;S1;S2,S1;S2,7,5,0.1455,False,
2023,TSS,ST,1,1;2;3;4;5;S1;S2,S1;S2,7,5,239.1,False,
2023,NH4,ST,2,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,-,False,
2023,NO2,ST,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0,False,
2023,NO3,ST,2,1;2;3;4;5;S1;S2,S1;S2,7,5,1.179,False,
2023,OP,ST,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0.02619,False,
2023,Se,ST,2,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,-,False,
2023,TDS,ST,2,1;2;3;4;5;S1;S2,S1;S2,7,5,182.8,False,
2023,TKN,ST,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0.3881,False,
2023,TN,ST,2,1;2;3;4;5;S1;S2,1;2;3;4;5;S1;S2,7,0,-,False,
2023,TP,ST,2,1;2;3;4;5;S1;S2,S1;S2,7,5,0.09221,False,
2023,TSS,ST,2,1;2;3;4;5;S1;S2,S1;S2,7,5,275.1,False,
2024,NH4,CT,1,1;2;3;4,1;2;3;4,4,0,-,False,
2024,NO2,CT,1,1;2;3;4,4,4,3,0,False,
2024,NO3,CT,1,1;2;3;4,4,4,3,1.051,False,
2024,OP,CT,1,1;2;3;4,4,4,3,0.05636,False,
2024,Se,CT,1,1;2;3;4,1;2;3;4,4,0,-,False,
2024,TDS,CT,1,1;2;3;4,4,4,3,139.2,False,
2024,TKN,CT,1,1;2;3;4,4,4,3,0.1399,False,
2024,TN,CT,1,1;2;3;4,1;2;3;4,4,0,-,False,
2024,TP,CT,1,1;2;3;4,4,4,3,0.04954,False,
2024,TSS,CT,1,1;2;3;4,4,4,3,61.37,False,
2024,NH4,CT,2,1;2;3;4,1;2;3;4,4,0,-,False,
2024,NO2,CT,2,1;2;3;4,2;3,4,2,0.003142,False,
2024,NO3,CT,2,1;2;3;4,2;3,4,2,0.4253,False,
2024,OP,CT,2,1;2;3;4,2;3,4,2,0.05257,False,
2024,Se,CT,2,1;2;3;4,1;2;3;4,4,0,-,False,
2024,TDS,CT,2,1;2;3;4,2;3,4,2,93.03,False,
2024,TKN,CT,2,1;2;3;4,2;3,4,2,0.09128,False,
2024,TN,CT,2,1;2;3;4,1;2;3;4,4,0,-,False,
2024,TP,CT,2,1;2;3;4,2;3,4,2,0.06749,False,
2024,TSS,CT,2,1;2;3;4,2;3,4,2,148.4,False,
2024,NH4,MT,1,1;2;3;4,1;2;3;4,4,0,-,False,
2024,NO2,MT,1,1;2;3;4,1;2,4,2,0,False,
2024,NO3,MT,1,1;2;3;4,1;2,4,2,0.7218,False,
2024,OP,MT,1,1;2;3;4,1;2,4,2,0.06123,False,
2024,Se,MT,1,1;2;3;4,1;2;3;4,4,0,-,False,
2024,TDS,MT,1,1;2;3;4,1;2,4,2,171,False,
2024,TKN,MT,1,1;2;3;4,1;2,4,2,0.2682,False,
2024,TN,MT,1,1;2;3;4,1;2;3;4,4,0,-,False,
2024,TP,MT,1,1;2;3;4,1;2,4,2,0.0989,False,
2024,TSS,MT,1,1;2;3;4,1;2,4,2,105.4,False,
2024,NH4,MT,2,1;2;3;4,1;2;3;4,4,0,-,False,
2024,NO2,MT,2,1;2;3;4,,4,4,0,True,0.0
2024,NO3,MT,2,1;2;3;4,,4,4,1.346,True,1.3455031576999998
2024,OP,MT,2,1;2;3;4,,4,4,0.08624,True,0.0862387104124998
2024,Se,MT,2,1;2;3;4,1;2;3;4,4,0,-,False,
2024,TDS,MT,2,1;2;3;4,,4,4,214.2,True,214.16705537500002
2024,TKN,MT,2,1;2;3;4,,4,4,0.2384,True,0.2383603858999999
2024,TN,MT,2,1;2;3;4,1;2;3;4,4,0,-,False,
2024,TP,MT,2,1;2;3;4,,4,4,0.1321,True,0.13205756455249978
2024,TSS,MT,2,1;2;3;4,,4,4,203.8,True,203.83983727289998
2024,NH4,ST,1,1;2;3;4,1;2;3;4,4,0,-,False,
2024,NO2,ST,1,1;2;3;4,2,4,3,0.00715,False,
2024,NO3,ST,1,1;2;3;4,2,4,3,0.9453,False,
2024,OP,ST,1,1;2;3;4,2,4,3,0.06498,False,
2024,Se,ST,1,1;2;3;4,1;2;3;4,4,0,-,False,
2024,TDS,ST,1,1;2;3;4,2,4,3,175.6,False,
2024,TKN,ST,1,1;2;3;4,2,4,3,0.273,False,
2024,TN,ST,1,1;2;3;4,1;2;3;4,4,0,-,False,
2024,TP,ST,1,1;2;3;4,2,4,3,0.1704,False,
2024,TSS,ST,1,1;2;3;4,2,4,3,239.8,False,
2024,NH4,ST,2,1;2;3;4,1;2;3;4,4,0,-,False,
2024,NO2,ST,2,1;2;3;4,,4,4,0,True,0.0
2024,NO3,ST,2,1;2;3;4,,4,4,1.46,True,1.4598142215999999
2024,OP,ST,2,1;2;3;4,,4,4,0.07472,True,0.0747201358699999
2024,Se,ST,2,1;2;3;4,1;2;3;4,4,0,-,False,
2024,TDS,ST,2,1;2;3;4,,4,4,235.6,True,235.59521230000001
2024,TKN,ST,2,1;2;3;4,,4,4,0.2923,True,0.29232553624999996
2024,TN,ST,2,1;2;3;4,1;2;3;4,4,0,-,False,
2024,TP,ST,2,1;2;3;4,,4,4,0.1717,True,0.1717404746099999
2024,TSS,ST,2,1;2;3;4,,4,4,311.1,True,311.071636847485
2025,NH4,CT,1,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,-,False,
2025,NO2,CT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.2283,False,
2025,NO3,CT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.03835,False,
2025,OP,CT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.04933,False,
2025,Se,CT,1,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,-,False,
2025,TDS,CT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,186.7,False,
2025,TKN,CT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.1779,False,
2025,TN,CT,1,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,-,False,
2025,TP,CT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.5757,False,
2025,TSS,CT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,384.5,False,
2025,NH4,CT,2,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,-,False,
2025,NO2,CT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.2209,False,
2025,NO3,CT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.03451,False,
2025,OP,CT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.05586,False,
2025,Se,CT,2,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,-,False,
2025,TDS,CT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,176.9,False,
2025,TKN,CT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.1797,False,
2025,TN,CT,2,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,-,False,
2025,TP,CT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.3909,False,
2025,TSS,CT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,325.9,False,
2025,NH4,MT,1,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,-,False,
2025,NO2,MT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.2623,False,
2025,NO3,MT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.06185,False,
2025,OP,MT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.06322,False,
2025,Se,MT,1,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,-,False,
2025,TDS,MT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,205.2,False,
2025,TKN,MT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.1942,False,
2025,TN,MT,1,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,-,False,
2025,TP,MT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.5108,False,
2025,TSS,MT,1,1;2;3;4;5;6;7;S1,7;S1,8,6,280,False,
2025,NH4,MT,2,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,-,False,
2025,NO2,MT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.3022,False,
2025,NO3,MT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.07432,False,
2025,OP,MT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.08353,False,
2025,Se,MT,2,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,-,False,
2025,TDS,MT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,229.2,False,
2025,TKN,MT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.1915,False,
2025,TN,MT,2,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,-,False,
2025,TP,MT,2,1;2;3;4;5;6;7;S1,7;S1,8,6,1.896,False,
2025,TSS,MT,2,1;2;3;4;5;6;7;S1,7,8,7,1483,False,
2025,NH4,ST,1,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,-,False,
2025,NO2,ST,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.2629,False,
2025,NO3,ST,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.04911,False,
2025,OP,ST,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.05713,False,
2025,Se,ST,1,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,-,False,
2025,TDS,ST,1,1;2;3;4;5;6;7;S1,7;S1,8,6,214.5,False,
2025,TKN,ST,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.1969,False,
2025,TN,ST,1,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,-,False,
2025,TP,ST,1,1;2;3;4;5;6;7;S1,7;S1,8,6,0.6243,False,
2025,TSS,ST,1,1;2;3;4;5;6;7;S1,7;S1,8,6,405.1,False,
2025,NH4,ST,2,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,-,False,
2025,NO2,ST,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.2917,False,
2025,NO3,ST,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.05846,False,
2025,OP,ST,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.07428,False,
2025,Se,ST,2,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,-,False,
2025,TDS,ST,2,1;2;3;4;5;6;7;S1,7;S1,8,6,231.5,False,
2025,TKN,ST,2,1;2;3;4;5;6;7;S1,7;S1,8,6,0.197,False,
2025,TN,ST,2,1;2;3;4;5;6;7;S1,1;2;3;4;5;6;7;S1,8,0,-,False,
2025,TP,ST,2,1;2;3;4;5;6;7;S1,7;S1,8,6,1.038,False,
2025,TSS,ST,2,1;2;3;4;5;6;7;S1,7,8,7,728.9,False,
