draw,draw_id,Year,analyte,treatment,volume_L,conc_fw_mg_L,load_g
93,3101,2011,TDS,MT,421540.5688188784,1090.016817788861,459486.3093928602
94,1165,2011,TDS,MT,409697.14787437115,1248.6317766669615,511560.8776457629
95,2300,2011,TDS,MT,427693.32953046844,890.2547469837172,380756.01686777076
96,2781,2011,TDS,MT,430310.76574359677,912.7184576060338,392752.57840076694
97,3959,2011,TDS,MT,403789.39038917806,1086.7434030805828,438815.45623936935
98,2668,2011,TDS,MT,424211.0893895626,965.5191105252536,409583.9137023593
99,1328,2011,TDS,MT,425184.1173872275,935.7399075126399,397861.7466797677
100,3617,2011,TDS,MT,421760.9258194062,888.3588618863629,374675.0560490664
101,557,2011,TDS,MT,415509.531506826,929.2367607004429,386106.7310975616
102,1685,2011,TDS,MT,420557.64213760954,1100.912459051,462997.14797840617
103,287,2011,TDS,MT,416549.9327974136,1114.8112876728044,464374.56696190475
104,2662,2011,TDS,MT,426401.85748773685,858.1279050156143,365907.3326607181
105,3217,2011,TDS,MT,420782.81403682264,1042.4655799924806,438651.60028576443
106,2377,2011,TDS,MT,425498.83859045105,933.1557894104652,397056.70461810846
107,2535,2011,TDS,MT,415002.718222484,817.3564662014403,339205.1552303216
108,2903,2011,TDS,MT,415302.04720938904,1040.6083520247146,432166.7789390526
109,2899,2011,TDS,MT,427754.91280249396,893.9863656647269,382407.05989153375
110,3702,2011,TDS,MT,396224.9490756558,1006.5625615320163,398825.1996844848
111,1522,2011,TDS,MT,426321.6091075442,824.0044163783854,351290.8887021561
112,858,2011,TDS,MT,411968.0493393444,1146.16567874869,472183.6388938034
113,1840,2011,TDS,MT,420477.5904613586,997.4621011221647,419410.4608563718
114,2667,2011,TDS,MT,416719.2853571945,1062.125737754537,442608.2783965537
115,576,2011,TDS,MT,405337.6473239878,983.344440078763,398586.5218506499
116,990,2011,TDS,MT,412006.82036327466,936.9024125603845,386010.18398968497
117,3562,2011,TDS,MT,421325.1302595293,1182.2331100646275,498104.5190951076
118,3808,2011,TDS,MT,433300.36751665396,820.8497642217642,355674.50451324915
119,3071,2011,TDS,MT,414333.373201043,1110.5376723367276,460132.819846111
120,3175,2011,TDS,MT,415712.44468340854,1151.8767478012985,478849.49880245177
121,316,2011,TDS,MT,423374.9642948728,797.7407274172031,337743.4519868242
122,1075,2011,TDS,MT,418387.2619576573,1021.4180185130589,427348.28807989444
123,733,2011,TDS,MT,410037.6825047972,984.155614159735,403540.88725414313
124,1314,2011,TDS,MT,426383.1838807774,937.2288469818789,399618.6198010435
125,2698,2011,TDS,MT,405513.5022588503,1006.7529567703167,408251.9174093841
126,3997,2011,TDS,MT,419910.54552008817,829.610490239383,348362.1935256071
127,811,2011,TDS,MT,417963.07429002644,890.0658764853108,372014.67005644744
128,955,2011,TDS,MT,430828.61640496325,888.2790865203975,382696.0498270475
129,2330,2011,TDS,MT,412284.91849041486,876.212577527756,361249.2311063072
130,1167,2011,TDS,MT,415152.8422121682,927.0474865551097,384866.39890900056
131,3514,2011,TDS,MT,417261.02883893723,631.8502429426023,263646.4824423627
132,2333,2011,TDS,MT,406655.41058302065,1111.1977257868282,451874.5674187614
133,1706,2011,TDS,MT,430917.3540342129,833.4751746132621,359158.91689755046
134,3120,2011,TDS,MT,407900.0711512404,1226.8765804141412,500443.04444471863
135,501,2011,TDS,MT,420656.73691709654,714.9284092058307,300739.45174585545
136,3788,2011,TDS,MT,417773.6055121787,930.0704807950095,388558.8981421767
137,2559,2011,TDS,MT,425347.25828251836,951.8453524100693,404864.81095658045
138,3367,2011,TDS,MT,418548.21037982247,1013.0582457138063,424013.7157540361
139,536,2011,TDS,MT,409861.22165056615,872.8877310074847,357762.83179451845
140,2741,2011,TDS,MT,417949.052193413,1038.4452017251701,434017.1878158325
141,988,2011,TDS,MT,415206.8543632488,1040.5872336559582,432058.9519768454
142,3286,2011,TDS,MT,415378.0794871367,802.5082501334786,333344.335713027
143,2785,2011,TDS,MT,423283.04509220936,746.7634876599324,316092.32302037464
144,3411,2011,TDS,MT,407151.7316596693,547.639721363197,222972.4608786445
145,3418,2011,TDS,MT,422584.64242406737,964.5371069194002,407598.56843227916
146,3747,2011,TDS,MT,423642.8602655377,1202.841865626776,509575.368401263
147,1067,2011,TDS,MT,423677.1630645933,412.4930892005744,174763.9018162496
148,1025,2011,TDS,MT,427408.66026420356,979.5758136175455,418679.18612549227
149,29,2011,TDS,MT,423596.5683920934,789.794110474025,334554.0749330829
150,3662,2011,TDS,MT,417302.19119523466,1009.1315304938188,421112.7988792713
151,1942,2011,TDS,MT,418009.6689823598,1020.9362373290127,426761.2186179965
152,838,2011,TDS,MT,414469.6644419147,931.741285916552,386178.4981205114
153,1820,2011,TDS,MT,423128.2374103694,951.8307564533714,402746.4702910936
154,1652,2011,TDS,MT,413191.3346510918,656.2796104528323,271169.0481473044
155,2281,2011,TDS,MT,404087.46611593955,873.0370208221661,352783.31756943784
156,1317,2011,TDS,MT,428335.74768511637,1033.059483793009,442496.3063936788
157,573,2011,TDS,MT,406221.1108405079,1090.0968186399798,442820.3405916363
158,1966,2011,TDS,MT,419270.90251142613,1005.7364694631111,421676.03724045394
159,369,2011,TDS,MT,418504.610728938,618.773932280151,258959.74365811885
160,2499,2011,TDS,MT,432779.2341211381,1037.2216741353209,448888.00174612884
161,86,2011,TDS,MT,433009.85357996915,885.2057370558975,383302.8065907229
162,1507,2011,TDS,MT,422557.758264104,886.7575791231924,374706.294758
163,2375,2011,TDS,MT,405051.92625213007,796.0272237490833,322432.36032870156
164,1646,2011,TDS,MT,423519.65577910515,935.2170566598467,396082.8059153261
165,355,2011,TDS,MT,427270.7907843393,1123.4162289683643,480002.94053127343
166,1843,2011,TDS,MT,419910.13878278463,867.1881811039839,364141.1094781644
167,2860,2011,TDS,MT,411469.7095409159,1135.0603221413114,467042.94106290385
168,1073,2011,TDS,MT,426499.3736035002,1015.1318868509057,432953.11386685056
169,361,2011,TDS,MT,412366.18911303394,886.9548767934332,365750.20245852857
170,1340,2011,TDS,MT,421030.59947438794,1015.2219675194855,427439.51358429657
171,1266,2011,TDS,MT,421179.8254061688,802.8205555889867,338131.8214354529
172,3512,2011,TDS,MT,415834.7525187029,935.8352915015379,389152.8368398102
173,2806,2011,TDS,MT,436617.69986787415,904.6057470171669,394966.88054989546
174,1841,2011,TDS,MT,429590.6174744268,867.0964266467167,372496.48933303205
175,2866,2011,TDS,MT,415770.51732592296,486.558988786537,202296.88247735644
176,247,2011,TDS,MT,431595.16196460894,992.3398793556685,428289.09095445025
177,751,2011,TDS,MT,419483.3837829389,1264.161951578342,530294.9330977267
178,219,2011,TDS,MT,412660.5079887592,990.8593160708269,408888.50871518196
179,135,2011,TDS,MT,418133.58633924194,903.0082041775947,377578.0589065361
180,111,2011,TDS,MT,416171.89265254,825.3651963406347,343493.79589061724
181,532,2011,TDS,MT,416476.01864054555,1243.3168610073735,517811.6561810115
182,2425,2011,TDS,MT,425478.397811502,923.3106753880205,392848.7468463508
183,408,2011,TDS,MT,425334.0978898319,963.9457629172048,409999.00148511503
184,3123,2011,TDS,MT,413103.0365295301,1023.2896961868594,422724.0807441719
185,1589,2011,TDS,MT,415356.31544044195,1101.5113232969395,457519.68466054223
186,912,2011,TDS,MT,419171.36316366424,985.526683841872,413104.563500163
187,2515,2011,TDS,MT,423962.1940616454,776.2758767968223,329111.62392390834
188,3428,2011,TDS,MT,408412.7656890392,1069.0303666756604,436605.64865957416
189,2178,2011,TDS,MT,430148.762756067,894.3868229381625,384719.38531218015
190,3888,2011,TDS,MT,418728.99155286606,1037.844807290183,434575.70954499696
191,3137,2011,TDS,MT,422057.2634683275,804.8044962440601,339673.5833117739
192,1836,2011,TDS,MT,419395.2630188259,947.4772511504347,397367.47095059074
193,359,2011,TDS,MT,430323.7479704912,1199.7636281480886,516286.7811433602
194,2153,2011,TDS,MT,416570.0955746898,826.8610314151389,344445.578883591
195,1148,2011,TDS,MT,418264.1065634055,765.1407348434077,320030.9058545455
196,2042,2011,TDS,MT,424692.7052292424,842.1668950912224,357662.13693080284
197,1101,2011,TDS,MT,421613.0208287743,941.9565455033871,397141.14463911986
198,1242,2011,TDS,MT,408483.121753889,682.9318040503306,278966.11526349426
199,3682,2011,TDS,MT,429096.8792016711,1192.8389668998059,511843.4780868522
200,1218,2011,TDS,MT,409024.02140228625,880.9200583385758,360317.4647955809
201,19,2011,TDS,MT,418541.81007285416,992.108650287418,415238.9502802322
202,273,2011,TDS,MT,403091.93481496006,1115.7654355877223,449756.04823071166
203,418,2011,TDS,MT,428668.80365210515,1061.1980485813851,454902.4979233309
204,1995,2011,TDS,MT,426427.2056739533,864.0122101467252,368438.31244104455
205,1567,2011,TDS,MT,420336.2210337621,743.4292672512239,312490.24880227825
206,2467,2011,TDS,MT,416539.13958513923,969.9902404951312,404038.9001818242
207,867,2011,TDS,MT,421737.53458066145,1111.3612665411522,468702.76057950687
208,686,2011,TDS,MT,410848.40166437795,872.5484284366156,358485.1271979484
209,403,2011,TDS,MT,417998.7318174181,879.9120577389934,367802.12424575404
210,1611,2011,TDS,MT,402831.8581345143,1039.2390056836477,418638.57970540895
211,1040,2011,TDS,MT,411023.5073134401,668.962227167556,274959.2008706191
212,1064,2011,TDS,MT,436938.7700939182,1279.3633187017174,559003.4349768019
213,1801,2011,TDS,MT,424962.38085475867,1029.8412579932963,437643.7928992909
214,818,2011,TDS,MT,416559.47095120983,1337.4409023009023,557123.6746909725
215,2652,2011,TDS,MT,413523.794093833,1054.2160471608777,435943.41961656936
216,634,2011,TDS,MT,423304.32236508676,906.0368333361266,383529.3077731581
217,664,2011,TDS,MT,415870.97254447953,992.0624493444868,412569.9756337502
218,3210,2011,TDS,MT,427199.4482563306,759.0422944315212,324262.4493843651
219,719,2011,TDS,MT,405556.52225448715,822.2244441901456,333458.48609838414
220,500,2011,TDS,MT,402327.58042642195,887.8244332792314,357196.25608469243
221,3045,2011,TDS,MT,422450.0249255074,710.8986319660098,300319.14479354996
222,2809,2011,TDS,MT,412971.7793790406,790.3488999033689,326391.7915233615
223,2720,2011,TDS,MT,420991.34381040325,689.6258635746437,290326.5190326991
224,2277,2011,TDS,MT,405676.2669919152,807.1594331844276,327445.42572156875
225,423,2011,TDS,MT,416511.6935117888,1011.9067647691254,421471.0002700237
226,421,2011,TDS,MT,408477.86250606726,924.4537196727026,377618.87939768867
227,989,2011,TDS,MT,418403.2634225819,1066.265222389758,446128.8487218798
228,140,2011,TDS,MT,423846.6611156572,1001.116269873804,424319.788374573
229,126,2011,TDS,MT,415123.39391748304,897.3432145012114,372508.16071256687
230,3598,2011,TDS,MT,421894.6575014391,620.2422084514226,261676.87410254913
231,3580,2011,TDS,MT,402021.3047555881,750.831867236373,301850.4069184412
232,998,2011,TDS,MT,426730.5712387309,843.1188222588924,359784.5766446632
233,3700,2011,TDS,MT,418054.4964764599,968.8219311877941,405020.3646180648
234,3790,2011,TDS,MT,411195.97313304496,1069.6832694371212,439849.4529203342
235,2319,2011,TDS,MT,423204.3500568402,1096.6088529847377,464089.63689398294
236,1154,2011,TDS,MT,425774.9447243067,900.4344584723126,383382.4317839099
237,2625,2011,TDS,MT,418512.24347189604,1098.586881913249,459772.0605983088
238,1536,2011,TDS,MT,419187.89102332783,744.9323704477226,312266.6293229892
239,3523,2011,TDS,MT,421258.9817565161,900.5763392881272,379375.87168252724
240,504,2011,TDS,MT,406525.1258147517,907.8812173031927,369076.5260890303
241,1481,2011,TDS,MT,421185.4478962648,1092.7892715339046,460266.9387872406
242,358,2011,TDS,MT,420267.63565537555,751.7753875222638,315946.86465788557
243,785,2011,TDS,MT,410347.59642563044,1212.3590349375309,497488.6159915127
244,2175,2011,TDS,MT,399896.6094333861,850.7435308501501,340209.45348436234
245,2693,2011,TDS,MT,412338.29361859005,874.4313073384573,360561.5131546124
246,3113,2011,TDS,MT,423525.5839866335,814.136860495209,344807.7892862778
247,3035,2011,TDS,MT,406991.5240736451,965.8303394629781,393084.76185460354
248,1572,2011,TDS,MT,431793.07030440046,791.8664023966917,341922.42516176734
249,305,2011,TDS,MT,424181.6122647795,966.8059977969536,410101.32689277065
250,1833,2011,TDS,MT,419030.97664832696,698.9931529240778,292899.78354026965
251,2461,2011,TDS,MT,421272.51103835925,1208.8437662816305,509252.64887452987
252,981,2011,TDS,MT,407689.3240832134,976.9292055028812,398283.60746862035
253,2624,2011,TDS,MT,423368.56621915,842.1244440284511,356529.0184464241
254,129,2011,TDS,MT,427880.2033633871,1014.7415730465143,434187.8306364259
255,309,2011,TDS,MT,436499.0379221797,816.2999618181333,356314.14798952715
256,3972,2011,TDS,MT,399492.2090883893,1074.7393286696588,429349.98860441445
257,3050,2011,TDS,MT,417432.46808918344,967.4279444887792,403835.83456639666
258,441,2011,TDS,MT,410119.75380371476,871.4126354996099,357383.53553254623
259,2904,2011,TDS,MT,419078.2668756178,950.7809897772863,398451.6493741496
260,3189,2011,TDS,MT,425628.2380630467,1113.222936000341,473819.1168211969
261,3746,2011,TDS,MT,425250.0081194751,857.0077865104473,364442.56817202107
262,470,2011,TDS,MT,405323.19927246915,954.1665869830152,386745.85367484845
263,3686,2011,TDS,MT,413429.0506471502,829.1407748933476,342790.8834169992
264,2610,2011,TDS,MT,421450.0772287641,648.0121313382803,273104.7627976942
265,1360,2011,TDS,MT,418326.57428932167,894.1046851872101,374027.750010398
266,1822,2011,TDS,MT,431568.4995667108,1009.5376956800166,435684.66858065943
267,1790,2011,TDS,MT,410556.59696062957,1297.5056232049565,532699.4932003078
268,349,2011,TDS,MT,407128.6159005478,1072.093104065922,436479.78157488076
269,3144,2011,TDS,MT,423972.59542857064,1191.5090107748888,505167.16777475836
270,894,2011,TDS,MT,418979.5101711451,943.958279978587,395499.177767425
271,590,2011,TDS,MT,416604.7104311818,959.3466915133827,399668.3506210451
272,1956,2011,TDS,MT,425033.01579570636,684.1478369854342,290785.4184040284
273,474,2011,TDS,MT,411448.98060585157,899.137533131568,369949.22143144376
274,2216,2011,TDS,MT,419086.41160794196,870.5311972081214,364827.7956307173
275,2549,2011,TDS,MT,432085.52185440523,1107.4186345046285,478499.55860122526
276,3775,2011,TDS,MT,418043.6628330365,693.11236748248,289751.2328572536
277,2888,2011,TDS,MT,419841.9794705873,867.9217364696244,364389.9798649565
278,952,2011,TDS,MT,414355.0740522399,812.3369769216648,336595.9482277491
279,455,2011,TDS,MT,414561.9043653662,767.4964545699714,318174.7918001941
280,3768,2011,TDS,MT,423251.1978085521,937.914462824507,396973.41983243736
281,2404,2011,TDS,MT,421992.291323604,510.4871158784116,215421.62772070905
282,3697,2011,TDS,MT,422592.5206885966,895.7344282591317,378530.66990558535
283,3306,2011,TDS,MT,427859.28352146654,934.1192501440638,399671.5930902487
284,3556,2011,TDS,MT,423292.2319877026,1130.4530692047367,478512.0028210218
285,3952,2011,TDS,MT,419746.47010068916,1169.3214099242703,490818.5342288734
286,2121,2011,TDS,MT,408370.79666810314,966.7988704666218,394812.4249502766
287,3611,2011,TDS,MT,433779.18678773975,717.6114941473201,311284.9303607594
288,1577,2011,TDS,MT,425725.5490326269,852.1474807695242,362780.9541073756
289,15,2011,TDS,MT,426700.9291671455,763.1410281522232,325632.9857981244
290,3513,2011,TDS,MT,417261.6615893989,998.51965248168,416643.969324175
291,3366,2011,TDS,MT,397266.78259278776,909.7435346236354,361410.88698452205
292,62,2011,TDS,MT,429181.8231266621,1038.9594500289181,445902.5109180853
293,390,2011,TDS,MT,414506.4208793571,863.2764902064001,357833.6481847483
294,1668,2011,TDS,MT,420150.16011653765,411.0821279941806,172716.221897802
295,1059,2011,TDS,MT,413830.86455031624,1080.856873193215,447291.93428869976
296,381,2011,TDS,MT,415067.33526478166,977.9653666370772,405921.47871129686
297,1891,2011,TDS,MT,422900.5627096585,882.4898946433308,373205.47303025186
298,2125,2011,TDS,MT,416604.8897161543,935.4553894826008,389715.2893697811
299,3978,2011,TDS,MT,433090.45460704726,579.5241351841174,250986.37116264534
300,1351,2011,TDS,MT,427719.5822716315,895.1968926495343,382893.2409749214
301,2713,2011,TDS,MT,414752.3383995745,1029.7489519374794,427090.7857805807
302,2079,2011,TDS,MT,430595.6691109643,1075.9796818834704,463312.1910704155
303,2597,2011,TDS,MT,413006.8436222158,911.9573831348293,376644.6403264916
304,2012,2011,TDS,MT,420583.1694602231,998.9081820524887,420123.96920738526
305,2791,2011,TDS,MT,412661.7888870338,981.3829428992277,404979.2408000171
306,1052,2011,TDS,MT,408701.35015149985,944.2513861552123,385916.8164040605
307,2110,2011,TDS,MT,415738.94886695466,1017.5356008127941,423029.1811166162
308,1172,2011,TDS,MT,416536.52015039115,953.2030013409656,397043.8611754744
309,797,2011,TDS,MT,403907.31038394663,1162.1663258833137,469407.47490632243
310,3199,2011,TDS,MT,412889.6394316946,765.1270666893225,315913.03868478455
311,3942,2011,TDS,MT,416188.42453645397,1070.551397172188,445551.09937439254
312,1596,2011,TDS,MT,408903.013164961,871.5932934514134,356397.123946655
313,961,2011,TDS,MT,417058.4461050449,1287.7166841525725,537053.1193162127
314,3356,2011,TDS,MT,423232.3404835011,862.7732532496377,365153.5432794086
315,334,2011,TDS,MT,414040.66238616826,889.3349851275152,368220.8463253895
316,3699,2011,TDS,MT,413813.8654393789,1065.801643086084,441043.4977170936
317,1292,2011,TDS,MT,418548.71642653225,796.5530433481515,333396.2538590167
318,2141,2011,TDS,MT,420987.4915555405,895.9916837868584,377201.29141205456
319,3408,2011,TDS,MT,415121.1262410099,1076.4672319536814,446864.28969015466
320,3372,2011,TDS,MT,429371.56151316233,993.857980976995,426734.3532144111
321,2762,2011,TDS,MT,424333.75431357545,983.0552605866649,417143.52942244976
322,610,2011,TDS,MT,406638.7750769786,986.1644916120445,401012.7208935331
323,3354,2011,TDS,MT,416773.7053573709,916.1232212117801,381816.06946836394
324,1265,2011,TDS,MT,407855.14887053473,895.9655617884387,365424.1675860959
325,2081,2011,TDS,MT,413732.98978216236,1085.082795242116,448934.5490367065
326,3068,2011,TDS,MT,420328.2994957464,1290.3254899795509,542360.3189991204
327,2485,2011,TDS,MT,405520.01351863897,1080.0357592288626,437976.1156831019
328,3741,2011,TDS,MT,422489.16723932116,914.5929663379843,386405.6207110755
329,3840,2011,TDS,MT,416618.7539300425,928.7671498823262,386941.8126751317
330,2265,2011,TDS,MT,416341.9274110474,937.7390114210178,390420.06742355676
331,2840,2011,TDS,MT,418665.09482509067,1095.6217227349061,458698.5724412386
332,2853,2011,TDS,MT,406631.63290794776,799.9725003595464,325294.1241026562
333,2156,2011,TDS,MT,410698.5273649425,902.4193947682834,370622.3164968967
334,3766,2011,TDS,MT,418604.2360671001,965.0451035709824,403971.9683506266
335,1294,2011,TDS,MT,428723.9999963453,1066.4243927442888,457201.73135100503
336,3824,2011,TDS,MT,411407.31988146226,1042.4761191097389,428882.3062033657
337,2257,2011,TDS,MT,417252.0811050738,1020.1382956231463,425654.8268637408
338,3055,2011,TDS,MT,407876.53724478045,972.6291473552523,396712.6086466036
339,1362,2011,TDS,MT,410648.62711223733,1012.5372204252095,415797.0194676531
340,1633,2011,TDS,MT,418833.59106398915,1053.7863471304804,441361.1199828626
341,1760,2011,TDS,MT,418790.01269274973,1118.8164682079882,468549.16292168084
342,1608,2011,TDS,MT,410539.2664976296,658.5876625078463,270376.09589035966
343,3816,2011,TDS,MT,422400.7933206485,1056.011919885407,446060.272715657
344,568,2011,TDS,MT,413105.2036836446,863.487227223745,356711.0668804907
345,1002,2011,TDS,MT,426465.5185538584,789.2195546447227,336574.9266244069
346,743,2011,TDS,MT,424864.6015060665,751.2718857548153,319188.8303639308
347,1735,2011,TDS,MT,403398.72889351135,946.164098176163,381681.3945289396
348,3506,2011,TDS,MT,418512.3103622543,871.2622237817907,364633.96620627266
349,2816,2011,TDS,MT,418149.0521462171,1156.0504283025548,483401.39082794153
350,2249,2011,TDS,MT,416439.4163616188,972.2452575772085,404881.24762580445
351,2964,2011,TDS,MT,430201.22795432067,865.4857482231317,372333.0316625553
352,1378,2011,TDS,MT,407031.4673667338,893.0377101119285,363494.44956068613
353,3429,2011,TDS,MT,414338.04536268854,891.4873912371737,369377.1431506929
354,3421,2011,TDS,MT,418980.9107367866,1001.8929572239504,419774.0236784631
355,3586,2011,TDS,MT,422873.32204796595,915.2228116669206,387023.31078367063
356,116,2011,TDS,MT,422086.70346926944,1034.4275445852777,436618.11227181065
357,2043,2011,TDS,MT,421627.8556692264,838.821189711702,353670.37950805423
358,2691,2011,TDS,MT,416880.8908231724,1010.8069855294426,421386.11657779955
359,2927,2011,TDS,MT,401694.46413725894,712.7303439777255,286299.8335984967
360,3494,2011,TDS,MT,422684.83111201477,940.851672286781,397683.73020199465
361,3070,2011,TDS,MT,416805.96464241523,1007.7592388662389,420040.06168294884
362,1257,2011,TDS,MT,428084.5536736838,925.6988866043214,396277.3947082369
363,3343,2011,TDS,MT,416714.92814245727,1081.7194822669323,450768.65632316074
364,1692,2011,TDS,MT,417309.94084398384,778.7930021572837,324998.0616599646
365,1463,2011,TDS,MT,412289.28377568966,1236.972619397919,509990.55530170683
366,1221,2011,TDS,MT,417809.2860851025,995.8783842834736,416087.2367650634
367,3292,2011,TDS,MT,413795.92284417734,894.075857064984,369964.94436690386
368,462,2011,TDS,MT,421233.3481696872,1007.5902881041408,424430.63064136694
369,1957,2011,TDS,MT,422864.1826714139,907.1833188503092,383615.33265877666
370,3993,2011,TDS,MT,406070.8771364482,946.2604540076578,384248.8125584233
371,2283,2011,TDS,MT,430828.4271645815,785.9590521350935,338613.50224712765
372,2561,2011,TDS,MT,412922.5141880314,875.0873079104963,361343.2513164381
373,1498,2011,TDS,MT,403214.56124528334,915.9625049942576,369329.41956839024
374,2221,2011,TDS,MT,429044.82696922356,698.6603406515297,299756.60496509436
375,1107,2011,TDS,MT,414210.58774397476,1003.3858020027709,415613.0227815272
376,3628,2011,TDS,MT,421563.32551678026,931.93838473913,392871.04464736424
377,407,2011,TDS,MT,413277.83594921534,932.4703431607907,385369.3255083138
378,2372,2011,TDS,MT,427028.0846855338,1024.6513775433261,437554.91522272024
379,2033,2011,TDS,MT,427588.69652651984,811.5522835086196,347010.58306857134
380,731,2011,TDS,MT,427006.33084715914,1079.3404916534882,460885.22307572485
381,185,2011,TDS,MT,411256.7749712692,908.6651101663583,373694.68273592956
382,2943,2011,TDS,MT,413839.07179630233,907.4174398112489,375524.7910232643
383,2813,2011,TDS,MT,415620.0398797038,1081.205155803245,449370.5299730859
384,1204,2011,TDS,MT,416427.82373819046,1053.0807427307059,438532.121915945
385,2512,2011,TDS,MT,412824.0682146296,922.7230513600351,380922.2838978663
386,493,2011,TDS,MT,420288.57094383833,838.7899768658285,352533.8406989543
387,675,2011,TDS,MT,405047.26807965565,1083.9328754729038,439044.04999202525
388,966,2011,TDS,MT,415917.1906123379,868.0042227057191,361017.8777474088
389,2492,2011,TDS,MT,403362.1601901812,921.6253993665395,371748.8119746258
390,1191,2011,TDS,MT,428466.9623980335,1030.4439293881542,441511.18034643616
391,2097,2011,TDS,MT,414339.7533828595,1453.9015345906319,602409.2032852434
392,2017,2011,TDS,MT,413327.9292977945,832.1562630943253,343953.42507696815
393,1495,2011,TDS,MT,406920.9455734949,961.3977836379022,391212.8951901974
394,1697,2011,TDS,MT,429569.4309507177,875.2270731452604,375970.7957636717
395,291,2011,TDS,MT,411544.27410985896,1122.9890671593316,462159.72047739476
396,653,2011,TDS,MT,421291.2454013377,950.041401183087,400244.1250872546
397,3825,2011,TDS,MT,409433.2920989411,961.7387579721949,393767.8658157025
398,2482,2011,TDS,MT,421755.1379910797,1103.6983120293744,465490.43389047054
399,2789,2011,TDS,MT,419111.1653393381,1023.3545859593174,428899.3330767654
400,3388,2011,TDS,MT,422855.9362223508,967.5246766170376,409123.55294912466
1,1017,2011,TDS,ST,427792.2677103117,724.5601136440511,309961.21410822973
2,3908,2011,TDS,ST,416277.90540000086,877.594747184653,365323.30314807064
3,679,2011,TDS,ST,418443.88351516536,956.0549712485515,400055.3550232236
4,2177,2011,TDS,ST,436065.351335477,762.4280184137987,332468.44171762466
5,930,2011,TDS,ST,424449.920968042,855.2731666297205,363020.6279820719
6,1533,2011,TDS,ST,406576.3681421548,880.0213631447162,357795.8897148871
7,471,2011,TDS,ST,429060.5740861654,884.2677209239416,379404.41598549153
8,2347,2011,TDS,ST,421078.19810008106,1028.6964373642988,433161.6422373319
9,270,2011,TDS,ST,419322.59707533126,768.7291443968373,322345.50127597916
10,1211,2011,TDS,ST,403246.67747408344,506.09455607688966,204080.94822572696
11,3379,2011,TDS,ST,406486.4029972156,900.9799993204581,366236.1190962068
12,597,2011,TDS,ST,415063.61199659493,890.9192553075687,369788.164105276
13,1301,2011,TDS,ST,405964.01724057517,766.0555099777987,310990.9722598647
14,3946,2011,TDS,ST,425210.05354424496,1024.9229025252466,435807.52226148307
15,1974,2011,TDS,ST,417032.2292299835,765.0606997874353,319054.9691286053
16,3566,2011,TDS,ST,416151.6807948222,1055.1380221820737,439097.46140159434
17,330,2011,TDS,ST,404329.7756696574,850.1145524693621,343726.6262934484
18,1799,2011,TDS,ST,418575.27216299315,906.976637977897,379637.9930870748
19,3913,2011,TDS,ST,437374.6229508355,886.4817108039626,387724.60401569476
20,1615,2011,TDS,ST,425978.29267191474,1086.5240987029988,462835.6805123944
21,1749,2011,TDS,ST,407911.98105477093,918.4617368941917,374651.5466195155
22,37,2011,TDS,ST,422426.24143680104,752.0711205073186,317694.57672907005
23,1129,2011,TDS,ST,429315.9168949779,1012.7058505312408,434770.7407657281
24,729,2011,TDS,ST,417787.9782508941,1082.48392460451,452248.7703496115
25,878,2011,TDS,ST,410673.8665311183,927.5485928169383,380919.96700762986
26,485,2011,TDS,ST,424512.06387505215,1017.1165577343796,431778.2491253101
27,3749,2011,TDS,ST,422893.1359575745,781.2700537828686,330393.74307398015
28,1826,2011,TDS,ST,415822.4806360297,972.921941209086,404562.8150587835
29,2922,2011,TDS,ST,408035.7336771639,1147.0674290900806,468044.5000059492
30,2430,2011,TDS,ST,417411.9923990916,962.033463690336,401564.30483358225
31,3673,2011,TDS,ST,417746.633122327,770.7363643854969,321972.5212469843
32,975,2011,TDS,ST,426814.7089692032,866.0862767162041,369658.3621388474
33,2849,2011,TDS,ST,421789.70532074705,1041.025539472641,439093.8555255369
34,2900,2011,TDS,ST,403154.4339404616,916.334733928384,369424.4109568812
35,2979,2011,TDS,ST,417169.3069157023,1149.1774849819442,479401.5749330475
36,2374,2011,TDS,ST,434518.8830903247,937.7618484567312,407475.23099613714
37,2378,2011,TDS,ST,429997.93951084616,956.262203533537,411190.7771515223
38,554,2011,TDS,ST,422910.64893545676,864.8297807326493,365745.7237883535
39,1446,2011,TDS,ST,408158.7876155663,889.9734259086687,363250.4745289542
40,2159,2011,TDS,ST,421201.92662872653,1021.5344546280666,430272.28040696704
41,3476,2011,TDS,ST,418710.85862349754,922.803884295726,386388.0067345621
42,1948,2011,TDS,ST,417949.6749820681,817.1640407728946,341533.44524806476
43,2580,2011,TDS,ST,417326.65947369684,854.4511280155926,356585.2349382794
44,1530,2011,TDS,ST,411749.1695987383,1083.6092094095782,446175.19214393914
45,2604,2011,TDS,ST,405491.90966852236,947.3570887963115,384145.6350740283
46,2937,2011,TDS,ST,411388.48913032457,1106.6356382469162,455257.1632361713
47,343,2011,TDS,ST,409390.1552874289,972.3933820747731,398088.2776880595
48,2630,2011,TDS,ST,403879.62081153307,903.2237321799211,364793.6584608042
49,3193,2011,TDS,ST,422695.8411761382,342.990581716847,144980.6924542956
50,40,2011,TDS,ST,417899.3723158091,905.7883964896012,378528.40234394756
51,3756,2011,TDS,ST,406838.7680678555,1225.756317411112,498685.19012692804
