_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,PreviousHarvestDate,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Season_STIR_StartDate,Season_STIR_LeftCensored,Season_STIR_BoundaryDayCarryover,PlantCalendarYear,ResidueAssignmentEligible,ResidueMeasurementDate,ResidueModelDate,ResidueModelDateSource,Residue_STIR_toMeasurement,Residue_STIR_LeftCensored,Residue_STIR_StartDate,Residue_STIR_BoundaryDayCarryover,ResidueYear,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_is_nd,Result_mg_L_cens,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,analyte_abbr,cout_z,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs,PhysicalEventID,ConcentrationObservationID,EventDate,ObservationDate,orig_row,mod_row,A,B,S,Fu,irr_num,cin_std,vin_std,dup,Y,Cr,PrevCr,drymass_kg_m2,drymass_log,irr_z,drymass_log_z,RES_input,physical_event_index,FurrowTireCompaction,event_analyte_index,residue_unit_id,coalesced_lod_mg_L,model_treatment
3934,2022-07-13,2022,3,1,MT,OUT,MT1-03-LC-D,FALSE,TRUE,1,NA,FALSE,NA,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,108928.47,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,92.18624999999996,FALSE,2021-10-22,0,2022,26.666666666666668,0.07816666666666666,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.13479373400061154,-0.27722411356994087,NA,-0.3232990944538781,0.1326497561666532,0.26666666666666666,1,PE_afa287a09ff3e5bab631,CO_57e8be94618ed55010bb,2022-07-13,2022-07-13,7743,5538,7,1,6,1,3,-0.38123819194325936,0.1326497561666532,1,12,3,3,0.07816666666666666,-2.5489119797639126,-0.34864317536685185,0.12748736725425242,0.26666666666666666,368,1,3677,69,NA,missing concentration; latent state predicted without observation likelihood
3939,2022-07-14,2022,3,2,MT,OUT,MT2-03-LC,FALSE,TRUE,0,NA,FALSE,NA,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,90139.87,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,92.18624999999996,FALSE,2021-10-22,0,2022,42,0.13283333333333333,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.13479373400061154,-0.27722411356994087,NA,-0.3232990944538781,-0.4110746897228036,0.42,1,PE_a5a3e7d8a5e84189d18a,CO_bc7d252a3b416a053fc4,2022-07-14,2022-07-14,7784,5567,7,2,6,1,3,-0.38123819194325936,-0.4110746897228036,0,12,3,3,0.13283333333333333,-2.018660069419977,-0.34864317536685185,0.43695992415955637,0.42,343,1,3427,70,NA,missing concentration; latent state predicted without observation likelihood
3940,2022-07-14,2022,3,2,MT,OUT,MT2-03-LC-D,FALSE,TRUE,1,NA,FALSE,NA,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,90139.87,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,92.18624999999996,FALSE,2021-10-22,0,2022,42,0.13283333333333333,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.13479373400061154,-0.27722411356994087,NA,-0.3232990944538781,-0.4110746897228036,0.42,1,PE_a5a3e7d8a5e84189d18a,CO_eb8d5bc3554e7390fda4,2022-07-14,2022-07-14,7785,5568,7,2,6,1,3,-0.38123819194325936,-0.4110746897228036,1,12,3,3,0.13283333333333333,-2.018660069419977,-0.34864317536685185,0.43695992415955637,0.42,343,1,3427,70,NA,missing concentration; latent state predicted without observation likelihood
3951,2022-07-26,2022,4,1,MT,OUT,MT1-04-LC,FALSE,TRUE,0,NA,FALSE,NA,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,103902.33,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,92.18624999999996,FALSE,2021-10-22,0,2022,26.666666666666668,0.07816666666666666,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.13479373400061154,-0.27722411356994087,NA,0.17262524468911514,-0.01280201706088015,0.26666666666666666,1,PE_5556897f607258fe9362,CO_c5883875beb9a0c9eec3,2022-07-26,2022-07-26,7826,5597,7,1,6,1,4,-0.38123819194325936,-0.01280201706088015,0,12,3,3,0.07816666666666666,-2.5489119797639126,0.10056464143426248,0.12748736725425242,0.26666666666666666,181,1,1807,69,NA,missing concentration; latent state predicted without observation likelihood
3952,2022-07-26,2022,4,1,MT,OUT,MT1-04-LC-D,FALSE,TRUE,1,NA,FALSE,NA,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,103902.33,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,92.18624999999996,FALSE,2021-10-22,0,2022,26.666666666666668,0.07816666666666666,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.13479373400061154,-0.27722411356994087,NA,0.17262524468911514,-0.01280201706088015,0.26666666666666666,1,PE_5556897f607258fe9362,CO_1787881c10bfe7224ce5,2022-07-26,2022-07-26,7827,5598,7,1,6,1,4,-0.38123819194325936,-0.01280201706088015,1,12,3,3,0.07816666666666666,-2.5489119797639126,0.10056464143426248,0.12748736725425242,0.26666666666666666,181,1,1807,69,NA,missing concentration; latent state predicted without observation likelihood
3947,2022-07-27,2022,4,2,MT,OUT,MT2-FF-04-GB,TRUE,FALSE,0,NA,FALSE,NA,GB,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,89491.62,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,92.18624999999996,FALSE,2021-10-22,0,2022,42,0.13283333333333333,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.13479373400061154,-0.27722411356994087,NA,0.17262524468911514,-0.4298344361673413,0.42,1,PE_3fc5dfce0fb4c6220e16,CO_0baee19b37f1990636ab,2022-07-27,2022-07-27,7867,5626,7,2,1,1,4,-0.38123819194325936,-0.4298344361673413,0,12,3,3,0.13283333333333333,-2.018660069419977,0.10056464143426248,0.43695992415955637,0.42,139,1,1387,70,NA,missing concentration; latent state predicted without observation likelihood
3957,2022-07-27,2022,4,2,MT,OUT,MT2-04-LC,FALSE,TRUE,0,NA,FALSE,NA,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,89491.62,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,92.18624999999996,FALSE,2021-10-22,0,2022,42,0.13283333333333333,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.13479373400061154,-0.27722411356994087,NA,0.17262524468911514,-0.4298344361673413,0.42,1,PE_3fc5dfce0fb4c6220e16,CO_98eb1f769cc46eb269eb,2022-07-27,2022-07-27,7868,5627,7,2,6,1,4,-0.38123819194325936,-0.4298344361673413,0,12,3,3,0.13283333333333333,-2.018660069419977,0.10056464143426248,0.43695992415955637,0.42,139,1,1387,70,NA,missing concentration; latent state predicted without observation likelihood
3958,2022-07-27,2022,4,2,MT,OUT,MT2-04-LC-D,FALSE,TRUE,1,NA,FALSE,NA,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,89491.62,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,92.18624999999996,FALSE,2021-10-22,0,2022,42,0.13283333333333333,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.13479373400061154,-0.27722411356994087,NA,0.17262524468911514,-0.4298344361673413,0.42,1,PE_3fc5dfce0fb4c6220e16,CO_015287fce017a7b874a7,2022-07-27,2022-07-27,7869,5628,7,2,6,1,4,-0.38123819194325936,-0.4298344361673413,1,12,3,3,0.13283333333333333,-2.018660069419977,0.10056464143426248,0.43695992415955637,0.42,139,1,1387,70,NA,missing concentration; latent state predicted without observation likelihood
3969,2022-08-10,2022,5,1,MT,OUT,MT1-05-LC,FALSE,TRUE,0,NA,FALSE,NA,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,106443.9,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,92.18624999999996,FALSE,2021-10-22,0,2022,26.666666666666668,0.07816666666666666,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.13479373400061154,-0.27722411356994087,NA,0.6685495838321084,0.0607486327980376,0.26666666666666666,1,PE_260d9de653b38957c0fe,CO_023735e650550f29e18b,2022-08-10,2022-08-10,7910,5657,7,1,6,1,5,-0.38123819194325936,0.0607486327980376,0,12,3,3,0.07816666666666666,-2.5489119797639126,0.5497724582353768,0.12748736725425242,0.26666666666666666,86,1,857,69,NA,missing concentration; latent state predicted without observation likelihood
3970,2022-08-10,2022,5,1,MT,OUT,MT1-05-LC-D,FALSE,TRUE,1,NA,FALSE,NA,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,106443.9,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,92.18624999999996,FALSE,2021-10-22,0,2022,26.666666666666668,0.07816666666666666,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.13479373400061154,-0.27722411356994087,NA,0.6685495838321084,0.0607486327980376,0.26666666666666666,1,PE_260d9de653b38957c0fe,CO_6505018e628e94fcd858,2022-08-10,2022-08-10,7911,5658,7,1,6,1,5,-0.38123819194325936,0.0607486327980376,1,12,3,3,0.07816666666666666,-2.5489119797639126,0.5497724582353768,0.12748736725425242,0.26666666666666666,86,1,857,69,NA,missing concentration; latent state predicted without observation likelihood
3975,2022-08-11,2022,5,2,MT,OUT,MT2-05-LC,FALSE,TRUE,0,NA,FALSE,NA,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,108657.6,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,92.18624999999996,FALSE,2021-10-22,0,2022,42,0.13283333333333333,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.13479373400061154,-0.27722411356994087,NA,0.6685495838321084,0.1248110326503681,0.42,1,PE_912d046edf542edb9c36,CO_7ca01a22d3f94bb2d4b9,2022-08-11,2022-08-11,7952,5687,7,2,6,1,5,-0.38123819194325936,0.1248110326503681,0,12,3,3,0.13283333333333333,-2.018660069419977,0.5497724582353768,0.43695992415955637,0.42,305,1,3047,70,NA,missing concentration; latent state predicted without observation likelihood
3976,2022-08-11,2022,5,2,MT,OUT,MT2-05-LC-D,FALSE,TRUE,1,NA,FALSE,NA,LC,Etape,Siphon,10 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Fort Collins, CO; TKN subcontracted to ALS Holland, MI",NA,TKN,0,0,NA,108657.6,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,92.18624999999996,FALSE,2021-10-22,0,2022,42,0.13283333333333333,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.13479373400061154,-0.27722411356994087,NA,0.6685495838321084,0.1248110326503681,0.42,1,PE_912d046edf542edb9c36,CO_24adc577f04dabaf5237,2022-08-11,2022-08-11,7953,5688,7,2,6,1,5,-0.38123819194325936,0.1248110326503681,1,12,3,3,0.13283333333333333,-2.018660069419977,0.5497724582353768,0.43695992415955637,0.42,305,1,3047,70,NA,missing concentration; latent state predicted without observation likelihood
4005,2022-08-23,2022,7,1,MT,OUT,MT1-06-LC,NA,NA,0,NA,NA,NA,LC,Etape,Siphon,10 V,NA,"ALS, Holland, MI","The true 6th irrigation (above) was scrapped, causing this event to technically be the 7th irrigation, although the labels say 6th.",TKN,0,0,H,114688.22,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,92.18624999999996,FALSE,2021-10-22,0,2022,26.666666666666668,0.07816666666666666,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.13479373400061154,-0.27722411356994087,NA,1.6603982621180948,0.29933151410560543,0.26666666666666666,1,PE_aa383c8c9a57591dc206,CO_ec351e24af73a8d6f9c6,2022-08-23,2022-08-23,8082,5780,7,1,6,1,7,-0.38123819194325936,0.29933151410560543,0,12,3,3,0.07816666666666666,-2.5489119797639126,1.4481880918376056,0.12748736725425242,0.26666666666666666,357,1,3567,69,NA,missing concentration; latent state predicted without observation likelihood
4006,2022-08-23,2022,7,1,MT,OUT,MT1-06-LC-D,NA,NA,0,H,NA,NA,LC,Etape,Siphon,10 V,NA,"ALS, Holland, MI","The true 6th irrigation (above) was scrapped, causing this event to technically be the 7th irrigation, although the labels say 6th.",TKN,0,0,H,114688.22,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,92.18624999999996,FALSE,2021-10-22,0,2022,26.666666666666668,0.07816666666666666,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.13479373400061154,-0.27722411356994087,NA,1.6603982621180948,0.29933151410560543,0.26666666666666666,1,PE_aa383c8c9a57591dc206,CO_817fbc1c4386fe2dcc29,2022-08-23,2022-08-23,8083,5781,7,1,6,1,7,-0.38123819194325936,0.29933151410560543,0,12,3,3,0.07816666666666666,-2.5489119797639126,1.4481880918376056,0.12748736725425242,0.26666666666666666,357,1,3567,69,NA,missing concentration; latent state predicted without observation likelihood
4012,2022-08-23,2022,7,2,MT,OUT,MT2-06-LC-D,NA,NA,0,H,NA,NA,LC,Etape,Siphon,10 V,NA,"ALS, Holland, MI","The true 6th irrigation (above) was scrapped, causing this event to technically be the 7th irrigation, although the labels say 6th. Nitrate, Nitrite, H flag.",TKN,0,0,H,101773.73,TRUE,NA,NA,NA,NA,NA,NA,ALS_pre2023,FALSE,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,947.81375,124.68624999999996,2021-10-22,FALSE,0,2022,TRUE,NA,2022-04-29,PlantDate proxy,92.18624999999996,FALSE,2021-10-22,0,2022,42,0.13283333333333333,3,1,NA,NA,1,NA,NA,TKN,-0.5167431970808276,-0.38123819194325936,0.13479373400061154,-0.27722411356994087,NA,1.6603982621180948,-0.07440170280224995,0.42,1,PE_f0406a7690a0e8ef2920,CO_46529058fd79c8efd16e,2022-08-23,2022-08-24,8131,5815,7,2,6,1,7,-0.38123819194325936,-0.07440170280224995,0,12,3,3,0.13283333333333333,-2.018660069419977,1.4481880918376056,0.43695992415955637,0.42,495,1,4947,70,NA,missing concentration; latent state predicted without observation likelihood
14646,2015-07-06,2015,1,1,ST,OUT,ST1-01-OT,FALSE,AC,0,NA,FALSE,3376.22,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)","Analytical composite. Average of ST1 I1 bottles 2, 4. TSS values ST1 T2, T2, -8 & 12, any average with a 0 or negative value is changed to U",TSS,0,0,NA,139707.11,TRUE,NA,NA,NA,NA,NA,NA,CSU_assumed_from_ALS_pre2023,TRUE,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,327.77875,63.21249999999998,2014-12-02,FALSE,30.7125,2015,TRUE,NA,2015-04-30,PlantDate proxy,46.39374999999996,FALSE,2014-12-02,30.7125,2015,47,0.380175439,2,1,NA,NA,1,NA,NA,TSS,-0.5642695333211623,-1.8633757871827856,-0.735364344140658,-1.033071560984816,-1.324707732607849,-1.3151477727398646,1.023354703806768,0.47,1,PE_ef16b92ac44718ed6fbe,CO_c42fb977a595a4b77a8f,2015-07-06,2015-07-06,11165,7983,10,1,5,3,1,-1.8633757871827856,1.023354703806768,0,5,3,3,0.380175439,-0.9671224512249073,-1.2470588089690804,1.0506720655714827,0.47,491,0,4910,29,NA,missing concentration; latent state predicted without observation likelihood
9133,2015-08-16,2015,5,1,ST,OUT,ST1-05-OT,FALSE,AC,0,NA,FALSE,14916.69,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)","Analytical composite. Average of ST1 I 5 bottles 2, 4, 6, 8, 10",Ammonium(NH4),0,0,NA,102988.51,TRUE,NA,NA,NA,NA,NA,NA,CSU_assumed_from_ALS_pre2023,TRUE,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,327.77875,63.21249999999998,2014-12-02,FALSE,30.7125,2015,TRUE,NA,2015-04-30,PlantDate proxy,46.39374999999996,FALSE,2014-12-02,30.7125,2015,47,0.380175439,2,1,NA,NA,1,NA,NA,NH4,-1.0506508741646172,-1.4050916271877167,-0.735364344140658,-1.033071560984816,-0.8040194958602733,0.6685495838321084,-0.03924710999716636,0.47,1,PE_27068e46a99396e37068,CO_ba3be1d6cdc455d085fa,2015-08-16,2015-08-16,11351,8117,1,1,5,3,5,-1.4050916271877167,-0.03924710999716636,0,5,3,3,0.380175439,-0.9671224512249073,0.5497724582353768,1.0506720655714827,0.47,89,0,881,29,NA,missing concentration; latent state predicted without observation likelihood
9134,2015-08-16,2015,5,1,ST,OUT,ST1-05-OT,FALSE,TRUE,0,NA,FALSE,14916.69,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",NA,Ammonium(NH4),0,0,NA,102988.51,TRUE,NA,NA,NA,NA,NA,NA,CSU_assumed_from_ALS_pre2023,TRUE,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,327.77875,63.21249999999998,2014-12-02,FALSE,30.7125,2015,TRUE,NA,2015-04-30,PlantDate proxy,46.39374999999996,FALSE,2014-12-02,30.7125,2015,47,0.380175439,2,1,NA,NA,1,NA,NA,NH4,-1.0506508741646172,-1.4050916271877167,-0.735364344140658,-1.033071560984816,-0.8040194958602733,0.6685495838321084,-0.03924710999716636,0.47,1,PE_27068e46a99396e37068,CO_96a99d3ea1dfaf32f7eb,2015-08-16,2015-08-16,11352,8118,1,1,5,3,5,-1.4050916271877167,-0.03924710999716636,0,5,3,3,0.380175439,-0.9671224512249073,0.5497724582353768,1.0506720655714827,0.47,89,0,881,29,NA,missing concentration; latent state predicted without observation likelihood
9139,2015-08-17,2015,5,2,ST,OUT,ST2-05-OT,FALSE,AC,0,NA,FALSE,7040.1,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)","Analytical composite. Average of ST2 I 5 bottles 2, 4, 6, 8, 10",Ammonium(NH4),0,0,NA,91914.89,TRUE,NA,NA,NA,NA,NA,NA,CSU_assumed_from_ALS_pre2023,TRUE,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,327.77875,63.21249999999998,2014-12-02,FALSE,30.7125,2015,TRUE,NA,2015-04-30,PlantDate proxy,46.39374999999996,FALSE,2014-12-02,30.7125,2015,51,0.4594736845,2,1,NA,NA,1,NA,NA,NH4,-1.0506508741646172,-1.4050916271877167,-0.735364344140658,-1.033071560984816,-1.1593991085349376,0.6685495838321084,-0.35970727725233187,0.51,1,PE_72bbe667892a258fbed0,CO_f6de9bb74c7746daba45,2015-08-17,2015-08-17,11379,8137,1,2,5,3,5,-1.4050916271877167,-0.35970727725233187,0,5,3,3,0.4594736845,-0.7776736086849182,0.5497724582353768,1.1612406775083493,0.51,245,0,2441,30,NA,missing concentration; latent state predicted without observation likelihood
9140,2015-08-17,2015,5,2,ST,OUT,ST2-05-OT,FALSE,TRUE,0,NA,FALSE,7040.1,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",NA,Ammonium(NH4),0,0,NA,91914.89,TRUE,NA,NA,NA,NA,NA,NA,CSU_assumed_from_ALS_pre2023,TRUE,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,327.77875,63.21249999999998,2014-12-02,FALSE,30.7125,2015,TRUE,NA,2015-04-30,PlantDate proxy,46.39374999999996,FALSE,2014-12-02,30.7125,2015,51,0.4594736845,2,1,NA,NA,1,NA,NA,NH4,-1.0506508741646172,-1.4050916271877167,-0.735364344140658,-1.033071560984816,-1.1593991085349376,0.6685495838321084,-0.35970727725233187,0.51,1,PE_72bbe667892a258fbed0,CO_5f99883da34c88384d42,2015-08-17,2015-08-17,11380,8138,1,2,5,3,5,-1.4050916271877167,-0.35970727725233187,0,5,3,3,0.4594736845,-0.7776736086849182,0.5497724582353768,1.1612406775083493,0.51,245,0,2441,30,NA,missing concentration; latent state predicted without observation likelihood
9145,2015-08-31,2015,6,1,ST,OUT,ST1-06-OT,FALSE,AC,0,NA,FALSE,10658.56,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)","Analytical composite. Average of ST1 I 6 bottles 1, 2, 3, 4. Original NH4 values, 0.02,0.02,0,0",Ammonium(NH4),0,0.01,NA,110769.23,TRUE,NA,NA,NA,NA,NA,NA,CSU_assumed_from_ALS_pre2023,TRUE,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,327.77875,63.21249999999998,2014-12-02,FALSE,30.7125,2015,TRUE,NA,2015-04-30,PlantDate proxy,46.39374999999996,FALSE,2014-12-02,30.7125,2015,47,0.380175439,2,1,NA,NA,0,0.01,NA,NH4,-1.0506508741646172,-1.2375338522249566,-0.735364344140658,-1.033071560984816,-0.9961397649257404,1.1644739229751015,0.185919622522607,0.47,1,PE_2bc636c51bdfedd7a673,CO_d1a66c20035198acd713,2015-08-31,2015-08-31,11407,8157,1,1,5,3,6,-1.2375338522249566,0.185919622522607,0,5,3,3,0.380175439,-0.9671224512249073,0.9989802750364911,1.0506720655714827,0.47,101,0,1001,29,NA,missing concentration; latent state predicted without observation likelihood
